WrappedNetworkMetrics$start:INTEGER(64 bits),WrappedNetworkMetrics$end:INTEGER(64 bits),WrappedNetworkMetrics$node_id:INTEGER(64 bits),WrappedNetworkMetrics$tBytes:INTEGER(64 bits),timestamp
1698833420000,1698833421000,8,16368609423,1698833421207
1698833420000,1698833421000,10,323589993,1698833421207
1698833420000,1698833421000,6,5841914984,1698833421223
1698833420000,1698833421000,7,26894648089,1698833421223
1698833420000,1698833421000,5,732629347,1698833421223
1698833420000,1698833421000,4,2126046280,1698833421223
1698833421000,1698833422000,11,314420385,1698833422199
1698833421000,1698833422000,9,296356532,1698833422199
1698833421000,1698833422000,8,16368612105,1698833422199
1698833421000,1698833422000,10,323592657,1698833422199
1698833421000,1698833422000,7,26894650674,1698833422227
1698833421000,1698833422000,5,732631872,1698833422227
1698833421000,1698833422000,4,2126048748,1698833422227
1698833421000,1698833422000,6,5841917639,1698833422227
1698833422000,1698833423000,8,16368614418,1698833423215
1698833422000,1698833423000,11,314422841,1698833423215
1698833422000,1698833423000,9,296358699,1698833423215
1698833422000,1698833423000,10,323594877,1698833423215
1698833422000,1698833423000,7,26894652932,1698833423225
1698833422000,1698833423000,5,732634063,1698833423225
1698833422000,1698833423000,4,2126050983,1698833423225
1698833422000,1698833423000,6,5841919833,1698833423225
1698833423000,1698833424000,7,26894655527,1698833424213
1698833423000,1698833424000,5,732636726,1698833424213
1698833423000,1698833424000,4,2126053583,1698833424213
1698833423000,1698833424000,6,5841922335,1698833424213
1698833423000,1698833424000,9,296361276,1698833424215
1698833423000,1698833424000,10,323597373,1698833424215
1698833423000,1698833424000,8,16368617115,1698833424215
1698833423000,1698833424000,11,314425432,1698833424215
1698833424000,1698833425000,6,5841924463,1698833425208
1698833424000,1698833425000,7,26894657922,1698833425208
1698833424000,1698833425000,5,732638946,1698833425208
1698833424000,1698833425000,4,2126055802,1698833425208
1698833424000,1698833425000,9,296363775,1698833425217
1698833424000,1698833425000,8,16368619408,1698833425217
1698833424000,1698833425000,10,323599780,1698833425217
1698833424000,1698833425000,11,314427861,1698833425217
1698833425000,1698833426000,6,5841927021,1698833426218
1698833425000,1698833426000,7,26894660283,1698833426218
1698833425000,1698833426000,5,732641457,1698833426218
1698833425000,1698833426000,4,2126058332,1698833426218
1698833425000,1698833426000,10,323601981,1698833426221
1698833425000,1698833426000,8,16368621756,1698833426221
1698833425000,1698833426000,11,314430029,1698833426221
1698833425000,1698833426000,9,296366189,1698833426221
1698833426000,1698833427000,10,323604655,1698833427210
1698833426000,1698833427000,8,16368624289,1698833427210
1698833426000,1698833427000,11,314432736,1698833427210
1698833426000,1698833427000,9,296368788,1698833427210
1698833426000,1698833427000,7,26894662809,1698833427216
1698833426000,1698833427000,5,732643840,1698833427216
1698833426000,1698833427000,4,2126060664,1698833427216
1698833426000,1698833427000,6,5841929581,1698833427216
1698833427000,1698833428000,10,323606814,1698833428206
1698833427000,1698833428000,8,16368626453,1698833428206
1698833427000,1698833428000,11,314434923,1698833428206
1698833427000,1698833428000,9,296370909,1698833428206
1698833427000,1698833428000,7,26894664931,1698833428223
1698833427000,1698833428000,5,732646021,1698833428223
1698833427000,1698833428000,4,2126062879,1698833428223
1698833427000,1698833428000,6,5841931748,1698833428223
1698833428000,1698833429000,10,323609297,1698833429209
1698833428000,1698833429000,8,16368629103,1698833429209
1698833428000,1698833429000,11,314437377,1698833429209
1698833428000,1698833429000,9,296373538,1698833429209
1698833428000,1698833429000,7,26894667644,1698833429223
1698833428000,1698833429000,5,732648734,1698833429223
1698833428000,1698833429000,4,2126065541,1698833429223
1698833428000,1698833429000,6,5841934458,1698833429223
1698833429000,1698833430000,10,323611719,1698833430206
1698833429000,1698833430000,8,16368631323,1698833430206
1698833429000,1698833430000,11,314439793,1698833430206
1698833429000,1698833430000,9,296375801,1698833430206
1698833429000,1698833430000,7,26894669847,1698833430220
1698833429000,1698833430000,4,2126067700,1698833430220
1698833429000,1698833430000,5,732650894,1698833430220
1698833429000,1698833430000,6,5841936627,1698833430220
1698833430000,1698833431000,8,16368633654,1698833431193
1698833430000,1698833431000,10,323613976,1698833431193
1698833430000,1698833431000,11,314442014,1698833431193
1698833430000,1698833431000,9,296378132,1698833431193
1698833430000,1698833431000,7,26894672207,1698833431216
1698833430000,1698833431000,4,2126070153,1698833431216
1698833430000,1698833431000,5,732653352,1698833431216
1698833430000,1698833431000,6,5841939051,1698833431216
1698833431000,1698833432000,8,16368636226,1698833432179
1698833431000,1698833432000,10,323616577,1698833432179
1698833431000,1698833432000,11,314444647,1698833432179
1698833431000,1698833432000,9,296380722,1698833432179
1698833431000,1698833432000,4,2126072620,1698833432206
1698833431000,1698833432000,7,26894674749,1698833432206
1698833431000,1698833432000,5,732655820,1698833432206
1698833431000,1698833432000,6,5841941565,1698833432206
1698833432000,1698833433000,8,16368638410,1698833433171
1698833432000,1698833433000,10,323618787,1698833433171
1698833432000,1698833433000,11,314446868,1698833433171
1698833432000,1698833433000,9,296382883,1698833433171
1698833432000,1698833433000,4,2126074927,1698833433212
1698833432000,1698833433000,7,26894676968,1698833433212
1698833432000,1698833433000,5,732658154,1698833433212
1698833432000,1698833433000,6,5841943858,1698833433212
1698833433000,1698833434000,8,16368641015,1698833434175
1698833433000,1698833434000,10,323621309,1698833434175
1698833433000,1698833434000,11,314449401,1698833434175
1698833433000,1698833434000,9,296385479,1698833434175
1698833433000,1698833434000,4,2126077394,1698833434199
1698833433000,1698833434000,7,26894679606,1698833434199
1698833433000,1698833434000,5,732660630,1698833434199
1698833433000,1698833434000,6,5841946383,1698833434199
1698833434000,1698833435000,4,2126079602,1698833435192
1698833434000,1698833435000,7,26894681833,1698833435192
1698833434000,1698833435000,5,732662866,1698833435192
1698833434000,1698833435000,6,5841948600,1698833435192
1698833434000,1698833435000,8,16368643344,1698833435228
1698833434000,1698833435000,10,323623615,1698833435228
1698833434000,1698833435000,11,314451691,1698833435228
1698833434000,1698833435000,9,296387711,1698833435228
1698833435000,1698833436000,4,2126082257,1698833436186
1698833435000,1698833436000,7,26894684323,1698833436186
1698833435000,1698833436000,5,732665504,1698833436186
1698833435000,1698833436000,6,5841951148,1698833436186
1698833435000,1698833436000,10,323626098,1698833436221
1698833435000,1698833436000,11,314454018,1698833436221
1698833435000,1698833436000,9,296390095,1698833436221
1698833435000,1698833436000,8,16368645944,1698833436221
1698833436000,1698833437000,4,2126084471,1698833437185
1698833436000,1698833437000,7,26894686642,1698833437185
1698833436000,1698833437000,5,732667691,1698833437185
1698833436000,1698833437000,6,5841953410,1698833437185
1698833436000,1698833437000,9,296392546,1698833437219
1698833436000,1698833437000,11,314456579,1698833437219
1698833436000,1698833437000,10,323628744,1698833437219
1698833436000,1698833437000,8,16368648312,1698833437219
1698833437000,1698833438000,4,2126086740,1698833438189
1698833437000,1698833438000,7,26894688882,1698833438189
1698833437000,1698833438000,5,732670108,1698833438189
1698833437000,1698833438000,6,5841955729,1698833438189
1698833437000,1698833438000,9,296394753,1698833438207
1698833437000,1698833438000,11,314458759,1698833438207
1698833437000,1698833438000,10,323630901,1698833438207
1698833437000,1698833438000,8,16368650559,1698833438207
1698833438000,1698833439000,9,296397468,1698833439198
1698833438000,1698833439000,11,314461357,1698833439198
1698833438000,1698833439000,8,16368653228,1698833439198
1698833438000,1698833439000,10,323633610,1698833439198
1698833438000,1698833439000,4,2126089431,1698833439219
1698833438000,1698833439000,7,26894691600,1698833439219
1698833438000,1698833439000,6,5841958309,1698833439219
1698833438000,1698833439000,5,732672624,1698833439219
1698833439000,1698833440000,9,296399606,1698833440190
1698833439000,1698833440000,11,314463627,1698833440190
1698833439000,1698833440000,8,16368655375,1698833440190
1698833439000,1698833440000,10,323635814,1698833440190
1698833439000,1698833440000,7,26894693755,1698833440203
1698833439000,1698833440000,6,5841960465,1698833440203
1698833439000,1698833440000,5,732674768,1698833440203
1698833439000,1698833440000,4,2126091777,1698833440203
1698833440000,1698833441000,9,296402076,1698833441185
1698833440000,1698833441000,11,314465976,1698833441185
1698833440000,1698833441000,8,16368657921,1698833441185
1698833440000,1698833441000,10,323638255,1698833441185
1698833440000,1698833441000,7,26894696279,1698833441191
1698833440000,1698833441000,5,732677396,1698833441191
1698833440000,1698833441000,6,5841963076,1698833441191
1698833440000,1698833441000,4,2126094426,1698833441191
1698833441000,1698833442000,7,26894698662,1698833442181
1698833441000,1698833442000,5,732679629,1698833442181
1698833441000,1698833442000,4,2126096559,1698833442181
1698833441000,1698833442000,6,5841965360,1698833442181
1698833441000,1698833442000,9,296404611,1698833442212
1698833441000,1698833442000,11,314468483,1698833442212
1698833441000,1698833442000,10,323640734,1698833442212
1698833441000,1698833442000,8,16368660286,1698833442212
1698833442000,1698833443000,7,26894700893,1698833443174
1698833442000,1698833443000,5,732682034,1698833443174
1698833442000,1698833443000,4,2126099031,1698833443174
1698833442000,1698833443000,6,5841967721,1698833443174
1698833442000,1698833443000,11,314470658,1698833443202
1698833442000,1698833443000,10,323642913,1698833443202
1698833442000,1698833443000,8,16368662544,1698833443202
1698833442000,1698833443000,9,296406939,1698833443202
1698833443000,1698833444000,7,26894703468,1698833444175
1698833443000,1698833444000,4,2126101403,1698833444175
1698833443000,1698833444000,6,5841970180,1698833444175
1698833443000,1698833444000,5,732684463,1698833444175
1698833443000,1698833444000,11,314473259,1698833444192
1698833443000,1698833444000,10,323645549,1698833444192
1698833443000,1698833444000,8,16368665101,1698833444192
1698833443000,1698833444000,9,296409524,1698833444192
1698833444000,1698833445000,11,314475493,1698833445190
1698833444000,1698833445000,10,323647740,1698833445190
1698833444000,1698833445000,8,16368667318,1698833445190
1698833444000,1698833445000,9,296411742,1698833445190
1698833444000,1698833445000,7,26894705781,1698833445227
1698833444000,1698833445000,4,2126103638,1698833445227
1698833444000,1698833445000,6,5841972378,1698833445227
1698833444000,1698833445000,5,732686714,1698833445227
1698833445000,1698833446000,11,314478103,1698833446224
1698833445000,1698833446000,10,323650289,1698833446224
1698833445000,1698833446000,8,16368669919,1698833446224
1698833445000,1698833446000,9,296414296,1698833446224
1698833445000,1698833446000,4,2126106282,1698833446226
1698833445000,1698833446000,6,5841975096,1698833446226
1698833445000,1698833446000,5,732689389,1698833446226
1698833445000,1698833446000,7,26894708565,1698833446226
1698833446000,1698833447000,4,2126108510,1698833447207
1698833446000,1698833447000,6,5841977268,1698833447207
1698833446000,1698833447000,5,732691588,1698833447207
1698833446000,1698833447000,7,26894710751,1698833447207
1698833446000,1698833447000,10,323652644,1698833447210
1698833446000,1698833447000,8,16368672176,1698833447210
1698833446000,1698833447000,9,296416603,1698833447210
1698833446000,1698833447000,11,314480663,1698833447210
1698833447000,1698833448000,10,323654916,1698833448211
1698833447000,1698833448000,8,16368674496,1698833448211
1698833447000,1698833448000,9,296418938,1698833448211
1698833447000,1698833448000,11,314482836,1698833448211
1698833447000,1698833448000,4,2126111062,1698833448216
1698833447000,1698833448000,6,5841979629,1698833448216
1698833447000,1698833448000,5,732693980,1698833448216
1698833447000,1698833448000,7,26894713063,1698833448216
1698833448000,1698833449000,6,5841982075,1698833449202
1698833448000,1698833449000,5,732696421,1698833449202
1698833448000,1698833449000,7,26894715629,1698833449202
1698833448000,1698833449000,4,2126113514,1698833449202
1698833448000,1698833449000,8,16368676997,1698833449209
1698833448000,1698833449000,10,323657490,1698833449209
1698833448000,1698833449000,9,296421465,1698833449209
1698833448000,1698833449000,11,314485487,1698833449209
1698833449000,1698833450000,6,5841984365,1698833450201
1698833449000,1698833450000,5,732698693,1698833450201
1698833449000,1698833450000,4,2126115816,1698833450201
1698833449000,1698833450000,7,26894717775,1698833450201
1698833449000,1698833450000,8,16368679155,1698833450204
1698833449000,1698833450000,10,323659656,1698833450204
1698833449000,1698833450000,9,296423651,1698833450204
1698833449000,1698833450000,11,314487661,1698833450204
1698833450000,1698833451000,6,5841986993,1698833451190
1698833450000,1698833451000,5,732701284,1698833451190
1698833450000,1698833451000,4,2126118386,1698833451190
1698833450000,1698833451000,7,26894720448,1698833451190
1698833450000,1698833451000,8,16368681792,1698833451206
1698833450000,1698833451000,10,323662272,1698833451206
1698833450000,1698833451000,9,296426359,1698833451206
1698833450000,1698833451000,11,314490170,1698833451206
1698833451000,1698833452000,6,5841989112,1698833452188
1698833451000,1698833452000,5,732703417,1698833452188
1698833451000,1698833452000,4,2126120551,1698833452188
1698833451000,1698833452000,7,26894722583,1698833452188
1698833451000,1698833452000,8,16368684057,1698833452198
1698833451000,1698833452000,10,323664545,1698833452198
1698833451000,1698833452000,9,296428557,1698833452198
1698833451000,1698833452000,11,314492512,1698833452198
1698833452000,1698833453000,10,323666757,1698833453184
1698833452000,1698833453000,8,16368686383,1698833453184
1698833452000,1698833453000,9,296430839,1698833453184
1698833452000,1698833453000,11,314494751,1698833453184
1698833452000,1698833453000,6,5841991606,1698833453192
1698833452000,1698833453000,5,732705939,1698833453192
1698833452000,1698833453000,4,2126123005,1698833453192
1698833452000,1698833453000,7,26894725071,1698833453192
1698833453000,1698833454000,6,5841994055,1698833454196
1698833453000,1698833454000,5,732708358,1698833454196
1698833453000,1698833454000,4,2126125394,1698833454196
1698833453000,1698833454000,7,26894727561,1698833454196
1698833453000,1698833454000,10,323669568,1698833454225
1698833453000,1698833454000,8,16368688914,1698833454225
1698833453000,1698833454000,9,296433424,1698833454225
1698833453000,1698833454000,11,314497384,1698833454225
1698833454000,1698833455000,6,5841996240,1698833455189
1698833454000,1698833455000,5,732710606,1698833455189
1698833454000,1698833455000,4,2126127766,1698833455189
1698833454000,1698833455000,7,26894729756,1698833455189
1698833454000,1698833455000,8,16368691082,1698833455211
1698833454000,1698833455000,9,296435604,1698833455211
1698833454000,1698833455000,11,314499562,1698833455211
1698833454000,1698833455000,10,323671847,1698833455211
1698833455000,1698833456000,6,5841998908,1698833456193
1698833455000,1698833456000,4,2126130254,1698833456193
1698833455000,1698833456000,5,732713137,1698833456193
1698833455000,1698833456000,7,26894732390,1698833456193
1698833455000,1698833456000,8,16368693850,1698833456222
1698833455000,1698833456000,9,296438208,1698833456222
1698833455000,1698833456000,11,314502126,1698833456222
1698833455000,1698833456000,10,323674428,1698833456222
1698833456000,1698833457000,6,5842001133,1698833457190
1698833456000,1698833457000,4,2126132408,1698833457190
1698833456000,1698833457000,5,732715331,1698833457190
1698833456000,1698833457000,7,26894734566,1698833457190
1698833456000,1698833457000,9,296440412,1698833457223
1698833456000,1698833457000,11,314504402,1698833457223
1698833456000,1698833457000,10,323676690,1698833457223
1698833456000,1698833457000,8,16368696179,1698833457223
1698833457000,1698833458000,4,2126134886,1698833458177
1698833457000,1698833458000,6,5842003531,1698833458177
1698833457000,1698833458000,5,732717785,1698833458177
1698833457000,1698833458000,7,26894736914,1698833458177
1698833457000,1698833458000,9,296442717,1698833458213
1698833457000,1698833458000,11,314506631,1698833458213
1698833457000,1698833458000,10,323678978,1698833458213
1698833457000,1698833458000,8,16368698546,1698833458213
1698833458000,1698833459000,4,2126137291,1698833459174
1698833458000,1698833459000,6,5842005877,1698833459174
1698833458000,1698833459000,5,732720160,1698833459174
1698833458000,1698833459000,7,26894739345,1698833459174
1698833458000,1698833459000,9,296445285,1698833459206
1698833458000,1698833459000,11,314509260,1698833459206
1698833458000,1698833459000,10,323681530,1698833459206
1698833458000,1698833459000,8,16368701063,1698833459206
1698833459000,1698833460000,9,296447587,1698833460220
1698833459000,1698833460000,11,314511410,1698833460220
1698833459000,1698833460000,10,323683657,1698833460220
1698833459000,1698833460000,8,16368703216,1698833460220
1698833459000,1698833460000,4,2126139722,1698833460228
1698833459000,1698833460000,6,5842008071,1698833460228
1698833459000,1698833460000,7,26894741563,1698833460228
1698833459000,1698833460000,5,732722391,1698833460228
1698833460000,1698833461000,11,314513956,1698833461206
1698833460000,1698833461000,10,323686321,1698833461206
1698833460000,1698833461000,8,16368705892,1698833461206
1698833460000,1698833461000,9,296450337,1698833461206
1698833460000,1698833461000,6,5842010820,1698833461218
1698833460000,1698833461000,7,26894744251,1698833461218
1698833460000,1698833461000,5,732725019,1698833461218
1698833460000,1698833461000,4,2126142360,1698833461218
1698833461000,1698833462000,11,314516347,1698833462207
1698833461000,1698833462000,10,323688648,1698833462207
1698833461000,1698833462000,8,16368708086,1698833462207
1698833461000,1698833462000,9,296452622,1698833462207
1698833461000,1698833462000,6,5842013062,1698833462213
1698833461000,1698833462000,7,26894746419,1698833462213
1698833461000,1698833462000,5,732727239,1698833462213
1698833461000,1698833462000,4,2126144556,1698833462213
1698833462000,1698833463000,11,314518609,1698833463197
1698833462000,1698833463000,10,323690934,1698833463197
1698833462000,1698833463000,9,296454962,1698833463197
1698833462000,1698833463000,8,16368710569,1698833463197
1698833462000,1698833463000,7,26894748824,1698833463222
1698833462000,1698833463000,5,732729791,1698833463222
1698833462000,1698833463000,4,2126147170,1698833463222
1698833462000,1698833463000,6,5842015699,1698833463222
1698833463000,1698833464000,11,314521131,1698833464191
1698833463000,1698833464000,10,323693469,1698833464191
