debs$start:INTEGER(64 bits),debs$end:INTEGER(64 bits),debs$sid:INTEGER(16 bits),debs$absolute_v:INTEGER(64 bits),debs$absolute_a:INTEGER(64 bits),timestamp
10638000,10639000,74,1699364693896,1358175,1699364668408
10638000,10639000,63,1699364693883,942157,1699364668408
10638000,10639000,47,1699364693897,2591388,1699364668408
10638000,10639000,13,1699364693936,1458542,1699364668408
10638000,10639000,100,1699364693935,1687778,1699364668408
10639000,10640000,98,1699364693681,1826389,1699364668612
10639000,10640000,54,1699364667405,1165306,1699364668612
10639000,10640000,24,1699364694064,977267,1699364668612
10639000,10640000,63,1699364694074,942537,1699364668612
10639000,10640000,74,1699364694088,1199554,1699364668612
10639000,10640000,47,1699364694104,1227432,1699364668612
10639000,10640000,13,1699364694136,1376765,1699364668612
10639000,10640000,100,1699364694137,1744268,1699364668612
10640000,10641000,98,1699364693704,1458127,1699364668815
10640000,10641000,54,1699364667603,1291410,1699364668815
10640000,10641000,63,1699364694265,1016896,1699364668815
10640000,10641000,74,1699364694281,1038794,1699364668815
10640000,10641000,24,1699364694268,1246493,1699364668815
10640000,10641000,47,1699364694311,1325103,1699364668815
10640000,10641000,13,1699364694336,1425827,1699364668815
10640000,10641000,100,1699364694339,1428711,1699364668815
10641000,10642000,98,1699364693899,2798893,1699364669020
10641000,10642000,54,1699364667801,1373879,1699364669020
10641000,10642000,63,1699364694456,1217813,1699364669020
10641000,10642000,74,1699364694473,961513,1699364669020
10641000,10642000,24,1699364694472,1291202,1699364669020
10641000,10642000,13,1699364694537,1159956,1699364669020
10641000,10642000,47,1699364694518,1213207,1699364669020
10641000,10642000,100,1699364694541,1435432,1699364669020
10642000,10643000,98,1699364694086,1834168,1699364669223
10642000,10643000,54,1699364668000,1346353,1699364669223
10642000,10643000,63,1699364694648,1077260,1699364669223
10642000,10643000,74,1699364694666,1146873,1699364669223
10642000,10643000,24,1699364694675,1359141,1699364669223
10642000,10643000,13,1699364694737,1638414,1699364669223
10642000,10643000,47,1699364694726,1194939,1699364669223
10642000,10643000,100,1699364694743,1133019,1699364669223
10643000,10644000,63,1699364694839,944167,1699364669530
10643000,10644000,54,1699364668197,1332230,1699364669530
10643000,10644000,74,1699364694858,1370877,1699364669530
10643000,10644000,24,1699364694879,1212340,1699364669530
10643000,10644000,13,1699364694937,1355292,1699364669530
10643000,10644000,47,1699364694933,1106459,1699364669530
10643000,10644000,100,1699364694944,1044543,1699364669530
10644000,10645000,63,1699364695030,1102401,1699364669724
10644000,10645000,54,1699364668396,1434186,1699364669724
10644000,10645000,74,1699364695050,1163294,1699364669724
10644000,10645000,24,1699364695082,1278269,1699364669724
10644000,10645000,47,1699364695140,1306473,1699364669724
10644000,10645000,100,1699364695145,1160416,1699364669724
10644000,10645000,13,1699364695263,1441878,1699364669724
10645000,10646000,98,1699364694251,977676,1699364669919
10645000,10646000,100,1699364695216,984765,1699364669919
10645000,10646000,63,1699364695222,1178780,1699364669919
10645000,10646000,74,1699364695242,1230754,1699364669919
10645000,10646000,54,1699364668594,1849492,1699364669919
10645000,10646000,24,1699364695285,1790812,1699364669919
10645000,10646000,47,1699364695346,1123521,1699364669919
10645000,10646000,13,1699364695463,1327765,1699364669919
10646000,10647000,98,1699364694265,1328563,1699364670111
10646000,10647000,100,1699364695418,1326343,1699364670111
10646000,10647000,63,1699364695413,1055476,1699364670111
10646000,10647000,74,1699364695434,1133065,1699364670111
10646000,10647000,54,1699364668793,1304955,1699364670111
10646000,10647000,24,1699364695489,2044032,1699364670111
10646000,10647000,47,1699364695553,1083320,1699364670111
10646000,10647000,13,1699364695663,1319044,1699364670111
10647000,10648000,63,1699364695604,1005955,1699364670306
10647000,10648000,100,1699364695620,1265890,1699364670306
10647000,10648000,74,1699364695626,1163385,1699364670306
10647000,10648000,54,1699364668992,1392325,1699364670306
10647000,10648000,24,1699364695694,1790627,1699364670306
10647000,10648000,47,1699364695760,1298031,1699364670306
10647000,10648000,13,1699364695863,1235216,1699364670306
10648000,10649000,63,1699364695795,907283,1699364670500
10648000,10649000,100,1699364695822,1484844,1699364670500
10648000,10649000,74,1699364695818,861096,1699364670500
10648000,10649000,54,1699364669189,1251860,1699364670500
10648000,10649000,47,1699364695967,965338,1699364670500
10648000,10649000,24,1699364696026,1061613,1699364670500
10648000,10649000,13,1699364696063,1186298,1699364670500
10649000,10650000,98,1699364694278,1587938,1699364670695
10649000,10650000,63,1699364695987,1128411,1699364670695
10649000,10650000,74,1699364696011,914948,1699364670695
10649000,10650000,100,1699364696024,1067627,1699364670695
10649000,10650000,54,1699364669388,1166485,1699364670695
10649000,10650000,47,1699364696174,833204,1699364670695
10649000,10650000,24,1699364696228,1120897,1699364670695
10649000,10650000,13,1699364696264,1319500,1699364670695
10650000,10651000,98,1699364694453,861259,1699364670892
10650000,10651000,63,1699364696178,1055217,1699364670892
10650000,10651000,74,1699364696203,894948,1699364670892
10650000,10651000,100,1699364696225,1035080,1699364670892
10650000,10651000,54,1699364669587,1172267,1699364670892
10650000,10651000,47,1699364696381,1158905,1699364670892
10650000,10651000,24,1699364696432,1423883,1699364670892
10650000,10651000,13,1699364696464,1314169,1699364670892
10651000,10652000,63,1699364696369,1150009,1699364671207
10651000,10652000,74,1699364696394,1238920,1699364671207
10651000,10652000,54,1699364669786,1301602,1699364671207
10651000,10652000,100,1699364696427,1304120,1699364671207
10651000,10652000,47,1699364696588,1298589,1699364671207
10651000,10652000,24,1699364696636,1378683,1699364671207
10651000,10652000,13,1699364696665,1384631,1699364671207
10652000,10653000,63,1699364696562,1105491,1699364671410
10652000,10653000,74,1699364696587,936457,1699364671410
10652000,10653000,54,1699364669984,1491453,1699364671410
10652000,10653000,100,1699364696629,1288735,1699364671410
10652000,10653000,13,1699364696865,1273904,1699364671410
10652000,10653000,24,1699364696821,1391956,1699364671410
10652000,10653000,47,1699364696927,1366504,1699364671410
10653000,10654000,98,1699364694469,1468247,1699364671667
10653000,10654000,63,1699364696753,1240159,1699364671667
10653000,10654000,74,1699364696779,1055786,1699364671667
10653000,10654000,54,1699364670183,1366166,1699364671667
10653000,10654000,100,1699364696830,1090641,1699364671667
10653000,10654000,13,1699364697065,1065857,1699364671667
10653000,10654000,24,1699364697025,1069675,1699364671667
10653000,10654000,47,1699364697134,1011690,1699364671667
10654000,10655000,98,1699364694653,1756339,1699364671860
10654000,10655000,63,1699364696944,1240939,1699364671860
10654000,10655000,74,1699364696971,1033693,1699364671860
10654000,10655000,54,1699364670381,1064551,1699364671860
10654000,10655000,100,1699364697032,1030838,1699364671860
10654000,10655000,24,1699364697229,1057638,1699364671860
10654000,10655000,47,1699364697341,1793322,1699364671860
10654000,10655000,13,1699364697392,1300654,1699364671860
10655000,10656000,98,1699364694703,1078146,1699364672055
10655000,10656000,63,1699364697136,1031904,1699364672055
10655000,10656000,74,1699364697163,1051617,1699364672055
10655000,10656000,54,1699364670579,1165850,1699364672055
10655000,10656000,100,1699364697234,882300,1699364672055
10655000,10656000,24,1699364697433,1333430,1699364672055
10655000,10656000,47,1699364697547,1063230,1699364672055
10655000,10656000,13,1699364697592,1225495,1699364672055
10656000,10657000,98,1699364694897,1348255,1699364672248
10656000,10657000,63,1699364697327,1005324,1699364672248
10656000,10657000,74,1699364697355,1111332,1699364672248
10656000,10657000,54,1699364670777,1047063,1699364672248
10656000,10657000,100,1699364697436,971727,1699364672248
10656000,10657000,24,1699364697637,1449243,1699364672248
10656000,10657000,47,1699364697755,1784685,1699364672248
10656000,10657000,13,1699364697793,1464457,1699364672248
10657000,10658000,98,1699364695063,1330736,1699364672442
10657000,10658000,63,1699364697519,992456,1699364672442
10657000,10658000,74,1699364697546,996733,1699364672442
10657000,10658000,54,1699364670977,1069044,1699364672442
10657000,10658000,100,1699364697638,980735,1699364672442
10657000,10658000,24,1699364697842,1290766,1699364672442
10657000,10658000,47,1699364697962,1225354,1699364672442
10657000,10658000,13,1699364697994,1351847,1699364672442
10658000,10659000,98,1699364695242,1222805,1699364672639
10658000,10659000,63,1699364697710,816965,1699364672639
10658000,10659000,74,1699364697738,1078373,1699364672639
10658000,10659000,54,1699364671175,1010332,1699364672639
10658000,10659000,100,1699364697839,1212679,1699364672639
10658000,10659000,24,1699364698046,1627288,1699364672639
10658000,10659000,47,1699364698169,1555282,1699364672639
10658000,10659000,13,1699364698194,1631245,1699364672639
10659000,10660000,98,1699364695246,1620768,1699364672836
10659000,10660000,63,1699364697901,946593,1699364672836
10659000,10660000,74,1699364697930,966024,1699364672836
10659000,10660000,54,1699364671374,2016545,1699364672836
10659000,10660000,100,1699364698041,1152580,1699364672836
10659000,10660000,24,1699364698221,1056015,1699364672836
10659000,10660000,47,1699364698376,2122744,1699364672836
10659000,10660000,13,1699364698395,1119518,1699364672836
10660000,10661000,63,1699364698093,1059438,1699364673042
10660000,10661000,74,1699364698121,828051,1699364673042
10660000,10661000,54,1699364671521,952772,1699364673042
10660000,10661000,100,1699364698242,1355196,1699364673042
10660000,10661000,24,1699364698423,1175033,1699364673042
10660000,10661000,13,1699364698595,1042225,1699364673042
10660000,10661000,47,1699364698583,1006170,1699364673042
10661000,10662000,98,1699364695257,1030532,1699364673247
10661000,10662000,63,1699364698284,795899,1699364673247
10661000,10662000,74,1699364698313,972597,1699364673247
10661000,10662000,54,1699364671717,1239476,1699364673247
10661000,10662000,100,1699364698444,1985382,1699364673247
10661000,10662000,24,1699364698627,1219173,1699364673247
10661000,10662000,13,1699364698796,1258053,1699364673247
10661000,10662000,47,1699364698790,1760149,1699364673247
10662000,10663000,98,1699364695287,2096302,1699364673451
10662000,10663000,63,1699364698476,1112569,1699364673451
10662000,10663000,74,1699364698504,874721,1699364673451
10662000,10663000,54,1699364671915,1118735,1699364673451
10662000,10663000,100,1699364698646,1237651,1699364673451
10662000,10663000,24,1699364698831,905298,1699364673451
10662000,10663000,13,1699364698996,1355805,1699364673451
10662000,10663000,47,1699364698997,872863,1699364673451
10663000,10664000,63,1699364698667,849434,1699364673653
10663000,10664000,74,1699364698696,1251117,1699364673653
10663000,10664000,54,1699364672114,1018370,1699364673653
10663000,10664000,100,1699364698848,1804805,1699364673653
10663000,10664000,24,1699364699018,1212671,1699364673653
10663000,10664000,13,1699364699196,1451132,1699364673653
10663000,10664000,47,1699364699204,702063,1699364673653
10664000,10665000,63,1699364698859,861543,1699364673993
10664000,10665000,74,1699364698888,1404399,1699364673993
10664000,10665000,54,1699364672312,1298730,1699364673993
10664000,10665000,100,1699364699049,1497338,1699364673993
10664000,10665000,24,1699364699220,1278836,1699364673993
10664000,10665000,13,1699364699396,1372431,1699364673993
10664000,10665000,47,1699364699411,804430,1699364673993
10665000,10666000,98,1699364695435,1491247,1699364674190
10665000,10666000,63,1699364699050,955308,1699364674190
10665000,10666000,74,1699364699080,805624,1699364674190
10665000,10666000,54,1699364672510,1295576,1699364674190
10665000,10666000,100,1699364699251,1504508,1699364674190
10665000,10666000,24,1699364699423,1350445,1699364674190
10665000,10666000,47,1699364699618,722825,1699364674190
10665000,10666000,13,1699364699723,1205758,1699364674190
10666000,10667000,98,1699364695465,1156834,1699364674383
10666000,10667000,63,1699364699241,1027783,1699364674383
10666000,10667000,74,1699364699271,1051257,1699364674383
10666000,10667000,54,1699364672708,1142590,1699364674383
10666000,10667000,100,1699364699452,2084249,1699364674383
10666000,10667000,24,1699364699627,1375437,1699364674383
10666000,10667000,47,1699364699824,806147,1699364674383
10666000,10667000,13,1699364699924,1449588,1699364674383
10667000,10668000,98,1699364695652,652248,1699364674576
10667000,10668000,63,1699364699433,909617,1699364674576
10667000,10668000,74,1699364699463,1032037,1699364674576
10667000,10668000,54,1699364672906,1157960,1699364674576
10667000,10668000,100,1699364699654,1990884,1699364674576
10667000,10668000,24,1699364699831,1415661,1699364674576
10667000,10668000,47,1699364700031,915716,1699364674576
10667000,10668000,13,1699364700124,1319346,1699364674576
10668000,10669000,98,1699364695671,1426959,1699364674769
10668000,10669000,63,1699364699624,1101044,1699364674769
10668000,10669000,74,1699364699654,1347891,1699364674769
10668000,10669000,54,1699364673103,1016824,1699364674769
10668000,10669000,100,1699364699856,1748844,1699364674769
10668000,10669000,24,1699364700024,1144062,1699364674769
10668000,10669000,47,1699364700238,827547,1699364674769
10668000,10669000,13,1699364700324,1304088,1699364674769
10669000,10670000,98,1699364695690,1692828,1699364674968
10669000,10670000,63,1699364699815,1041217,1699364674968
10669000,10670000,74,1699364699846,1502102,1699364674968
10669000,10670000,54,1699364673300,1039750,1699364674968
10669000,10670000,100,1699364700059,1419151,1699364674968
10669000,10670000,24,1699364700228,1351348,1699364674968
10669000,10670000,47,1699364700445,969112,1699364674968
10669000,10670000,13,1699364700524,1293054,1699364674968
10670000,10671000,98,1699364695875,1910588,1699364675158
10670000,10671000,63,1699364700008,1065923,1699364675158
10670000,10671000,74,1699364700037,1108959,1699364675158
10670000,10671000,54,1699364673492,953165,1699364675158
10670000,10671000,100,1699364700260,1176551,1699364675158
10670000,10671000,24,1699364700431,1230766,1699364675158
10670000,10671000,47,1699364700652,968334,1699364675158
10670000,10671000,13,1699364700724,1317426,1699364675158
10671000,10672000,98,1699364696062,817619,1699364675356
10671000,10672000,74,1699364700229,1021322,1699364675356
10671000,10672000,54,1699364673690,1082968,1699364675356
10671000,10672000,63,1699364700322,1025437,1699364675356
10671000,10672000,100,1699364700462,1003705,1699364675356
10671000,10672000,24,1699364700635,1171505,1699364675356
10671000,10672000,47,1699364700859,922726,1699364675356
10671000,10672000,13,1699364700924,1335831,1699364675356
10672000,10673000,98,1699364696213,1179187,1699364675548
10672000,10673000,74,1699364700420,1025619,1699364675548
10672000,10673000,54,1699364673887,1450724,1699364675548
10672000,10673000,63,1699364700517,1066873,1699364675548
10672000,10673000,100,1699364700664,925541,1699364675548
10672000,10673000,24,1699364700837,1320567,1699364675548
10672000,10673000,47,1699364701067,1114558,1699364675548
10672000,10673000,13,1699364701124,1141714,1699364675548
10673000,10674000,74,1699364700612,790854,1699364675745
10673000,10674000,54,1699364674086,2430746,1699364675745
10673000,10674000,63,1699364700708,1061250,1699364675745
10673000,10674000,100,1699364700865,1060979,1699364675745
10673000,10674000,24,1699364701041,1099244,1699364675745
10673000,10674000,47,1699364701275,1176459,1699364675745
10673000,10674000,13,1699364701325,1281685,1699364675745
10674000,10675000,74,1699364700803,1240470,1699364676104
10674000,10675000,54,1699364674284,1352007,1699364676104
10674000,10675000,63,1699364700900,849273,1699364676104
10674000,10675000,100,1699364701067,1120975,1699364676104
10674000,10675000,24,1699364701245,971669,1699364676104
10674000,10675000,47,1699364701483,1331526,1699364676104
10674000,10675000,13,1699364701525,1268381,1699364676104
10675000,10676000,98,1699364696243,1237758,1699364676327
10675000,10676000,74,1699364700995,1425263,1699364676327
10675000,10676000,54,1699364674482,1519739,1699364676327
10675000,10676000,63,1699364701092,978497,1699364676327
10675000,10676000,100,1699364701269,1044346,1699364676327
10675000,10676000,24,1699364701575,1311792,1699364676327
10675000,10676000,13,1699364701726,1475665,1699364676327
10675000,10676000,47,1699364701823,1619082,1699364676327
10676000,10677000,98,1699364696268,1159889,1699364676523
10676000,10677000,74,1699364701187,1130459,1699364676523
10676000,10677000,63,1699364701285,883883,1699364676523
10676000,10677000,54,1699364674680,1142247,1699364676523
10676000,10677000,100,1699364701471,849779,1699364676523
10676000,10677000,24,1699364701778,1163868,1699364676523
10676000,10677000,47,1699364702031,1071721,1699364676523
10676000,10677000,13,1699364702054,1373759,1699364676523
10677000,10678000,98,1699364696413,2012556,1699364676723
10677000,10678000,74,1699364701379,1071181,1699364676723
10677000,10678000,63,1699364701478,1049644,1699364676723
10677000,10678000,54,1699364674879,1349195,1699364676723
10677000,10678000,100,1699364701673,1445944,1699364676723
10677000,10678000,24,1699364701982,1068749,1699364676723
10677000,10678000,47,1699364702239,1056526,1699364676723
10677000,10678000,13,1699364702255,1306080,1699364676723
10678000,10679000,98,1699364696438,1496332,1699364676919
10678000,10679000,74,1699364701571,1058010,1699364676919
10678000,10679000,63,1699364701669,1022438,1699364676919
10678000,10679000,54,1699364675077,1574041,1699364676919
10678000,10679000,100,1699364701874,1283622,1699364676919
10678000,10679000,24,1699364702174,1443017,1699364676919
10678000,10679000,13,1699364702455,1789913,1699364676919
10678000,10679000,47,1699364702447,1655936,1699364676919
10679000,10680000,98,1699364696608,2059678,1699364677126
10679000,10680000,74,1699364701762,1244251,1699364677126
10679000,10680000,63,1699364701861,974477,1699364677126
10679000,10680000,54,1699364675265,1236283,1699364677126
10679000,10680000,100,1699364702075,1467237,1699364677126
10679000,10680000,24,1699364702378,1751153,1699364677126
10679000,10680000,13,1699364702656,1201005,1699364677126
10679000,10680000,47,1699364702654,1239129,1699364677126
10680000,10681000,74,1699364701954,1157010,1699364677331
10680000,10681000,63,1699364702053,1100445,1699364677331
10680000,10681000,54,1699364675463,1220131,1699364677331
10680000,10681000,100,1699364702277,1426763,1699364677331
10680000,10681000,24,1699364702582,1698193,1699364677331
10680000,10681000,13,1699364702857,2062580,1699364677331
10680000,10681000,47,1699364702862,1106439,1699364677331
10681000,10682000,74,1699364702145,1052600,1699364677536
10681000,10682000,63,1699364702244,2076513,1699364677536
10681000,10682000,54,1699364675660,1402316,1699364677536
10681000,10682000,100,1699364702479,1287943,1699364677536
10681000,10682000,24,1699364702785,1329396,1699364677536
10681000,10682000,13,1699364703057,1628390,1699364677536
10681000,10682000,47,1699364703070,1073955,1699364677536
10682000,10683000,98,1699364696627,1602990,1699364677741
10682000,10683000,74,1699364702337,1797415,1699364677741
10682000,10683000,63,1699364702438,2118083,1699364677741
10682000,10683000,54,1699364675858,1342880,1699364677741
10682000,10683000,100,1699364702680,1089906,1699364677741
10682000,10683000,24,1699364702989,1289016,1699364677741
10682000,10683000,13,1699364703257,1876798,1699364677741
10682000,10683000,47,1699364703278,999408,1699364677741
10683000,10684000,98,1699364696803,1481159,1699364677945
10683000,10684000,74,1699364702528,1688845,1699364677945
10683000,10684000,63,1699364702630,2525421,1699364677945
10683000,10684000,54,1699364676056,1222161,1699364677945
10683000,10684000,100,1699364702882,1000349,1699364677945
10683000,10684000,24,1699364703193,1298408,1699364677945
10683000,10684000,13,1699364703457,1523553,1699364677945
10683000,10684000,47,1699364703486,1035239,1699364677945
10684000,10685000,98,1699364696997,1857409,1699364678149
10684000,10685000,74,1699364702720,1002631,1699364678149
10684000,10685000,63,1699364702822,4211023,1699364678149
10684000,10685000,54,1699364676254,1060584,1699364678149
10684000,10685000,100,1699364703084,1108305,1699364678149
10684000,10685000,24,1699364703396,1383615,1699364678149
10684000,10685000,13,1699364703657,1518442,1699364678149
10684000,10685000,47,1699364703693,771789,1699364678149
10685000,10686000,98,1699364697192,628574,1699364678467
10685000,10686000,74,1699364702914,1475781,1699364678467
10685000,10686000,63,1699364703016,1493900,1699364678467
10685000,10686000,54,1699364676452,1081810,1699364678467
10685000,10686000,100,1699364703109,1222229,1699364678467
10685000,10686000,24,1699364703600,1623686,1699364678467
10685000,10686000,13,1699364703858,1468286,1699364678467
10685000,10686000,47,1699364703900,812256,1699364678467
10686000,10687000,74,1699364703107,1000866,1699364678652
10686000,10687000,100,1699364703140,1281267,1699364678652
10686000,10687000,63,1699364703207,1729881,1699364678652
10686000,10687000,54,1699364676650,1338552,1699364678652
10686000,10687000,24,1699364703805,1322960,1699364678652
10686000,10687000,47,1699364704108,1108709,1699364678652
10686000,10687000,13,1699364704184,1378049,1699364678652
10687000,10688000,98,1699364697197,1483026,1699364678855
10687000,10688000,74,1699364703299,1152722,1699364678855
10687000,10688000,100,1699364703341,1095778,1699364678855
10687000,10688000,63,1699364703398,940837,1699364678855
10687000,10688000,54,1699364676847,1573053,1699364678855
10687000,10688000,24,1699364704009,1579595,1699364678855
10687000,10688000,47,1699364704315,876912,1699364678855
10687000,10688000,13,1699364704385,1582979,1699364678855
10688000,10689000,98,1699364697245,1928231,1699364679044
10688000,10689000,74,1699364703493,962325,1699364679044
10688000,10689000,100,1699364703543,1157027,1699364679044
10688000,10689000,63,1699364703591,1143329,1699364679044
10688000,10689000,54,1699364677045,1375285,1699364679044
10688000,10689000,24,1699364704212,1383335,1699364679044
10688000,10689000,47,1699364704522,1070042,1699364679044
10688000,10689000,13,1699364704585,1789608,1699364679044
10689000,10690000,98,1699364697439,892406,1699364679240
10689000,10690000,74,1699364703685,1257234,1699364679240
10689000,10690000,100,1699364703745,1176264,1699364679240
10689000,10690000,63,1699364703782,1238744,1699364679240
10689000,10690000,54,1699364677243,1489879,1699364679240
10689000,10690000,24,1699364704416,1123030,1699364679240
10689000,10690000,47,1699364704731,947518,1699364679240
10689000,10690000,13,1699364704786,1753466,1699364679240
10690000,10691000,98,1699364697440,1696884,1699364679427
10690000,10691000,74,1699364703877,1175690,1699364679427
10690000,10691000,100,1699364703947,1094513,1699364679427
10690000,10691000,63,1699364703973,877279,1699364679427
10690000,10691000,54,1699364677429,1271425,1699364679427
10690000,10691000,24,1699364704748,1430768,1699364679427
10690000,10691000,47,1699364704938,1116014,1699364679427
10690000,10691000,13,1699364704986,1377082,1699364679427
10691000,10692000,98,1699364697599,2023416,1699364679620
10691000,10692000,74,1699364704070,1967185,1699364679620
10691000,10692000,100,1699364704148,1516282,1699364679620
10691000,10692000,63,1699364704164,1073246,1699364679620
10691000,10692000,54,1699364677594,2083640,1699364679620
10691000,10692000,24,1699364704951,1351647,1699364679620
10691000,10692000,47,1699364705146,1119339,1699364679620
10691000,10692000,13,1699364705186,1470857,1699364679620
10692000,10693000,74,1699364704262,1277232,1699364679816
10692000,10693000,63,1699364704356,875680,1699364679816
10692000,10693000,100,1699364704350,1136750,1699364679816
10692000,10693000,54,1699364677792,1369843,1699364679816
10692000,10693000,24,1699364705154,1081815,1699364679816
10692000,10693000,47,1699364705354,984765,1699364679816
10692000,10693000,13,1699364705386,1457651,1699364679816
10693000,10694000,74,1699364704455,2378385,1699364680011
10693000,10694000,63,1699364704548,935941,1699364680011
10693000,10694000,100,1699364704553,1379555,1699364680011
10693000,10694000,54,1699364677991,1389823,1699364680011
10693000,10694000,24,1699364705357,1258836,1699364680011
10693000,10694000,47,1699364705562,1075231,1699364680011
10693000,10694000,13,1699364705586,1525924,1699364680011
10694000,10695000,98,1699364697623,1354856,1699364680206
10694000,10695000,74,1699364704648,1209224,1699364680206
10694000,10695000,63,1699364704739,1192840,1699364680206
10694000,10695000,100,1699364704754,1132819,1699364680206
10694000,10695000,54,1699364678188,1465609,1699364680206
10694000,10695000,24,1699364705560,1676795,1699364680206
10694000,10695000,47,1699364705770,1088922,1699364680206
10694000,10695000,13,1699364705786,1603343,1699364680206
10695000,10696000,98,1699364697809,2122186,1699364680405
10695000,10696000,74,1699364704841,1372049,1699364680405
10695000,10696000,63,1699364704931,1159472,1699364680405
10695000,10696000,100,1699364704956,1117911,1699364680405
10695000,10696000,54,1699364678386,2311157,1699364680405
10695000,10696000,24,1699364705763,1377459,1699364680405
10695000,10696000,47,1699364705978,1216809,1699364680405
10695000,10696000,13,1699364705986,1558367,1699364680405
10696000,10697000,98,1699364698004,2028150,1699364680808
10696000,10697000,74,1699364705033,3215499,1699364680808
10696000,10697000,63,1699364705122,3730645,1699364680808
10696000,10697000,100,1699364705157,1292431,1699364680808
10696000,10697000,54,1699364678584,4078814,1699364680808
10696000,10697000,24,1699364705966,3060181,1699364680808
10696000,10697000,13,1699364706186,2146766,1699364680808
10696000,10697000,47,1699364706185,1840226,1699364680808
10697000,10698000,98,1699364698035,2013942,1699364681012
10697000,10698000,74,1699364705225,2914904,1699364681012
10697000,10698000,63,1699364705314,4150451,1699364681012
10697000,10698000,100,1699364705359,1197560,1699364681012
10697000,10698000,54,1699364678782,3420669,1699364681012
10697000,10698000,24,1699364706170,4189985,1699364681012
10697000,10698000,13,1699364706513,5017968,1699364681012
10697000,10698000,47,1699364706524,4400019,1699364681012
10698000,10699000,98,1699364698180,1742747,1699364681219
10698000,10699000,74,1699364705416,3061777,1699364681219
10698000,10699000,63,1699364705505,4265971,1699364681219
10698000,10699000,100,1699364705561,1670653,1699364681219
10698000,10699000,54,1699364678979,4824903,1699364681219
10698000,10699000,24,1699364706375,2787528,1699364681219
10698000,10699000,13,1699364706714,5092679,1699364681219
10698000,10699000,47,1699364706732,2171227,1699364681219
10699000,10700000,98,1699364698192,2779942,1699364681422
10699000,10700000,74,1699364705609,1830939,1699364681422
10699000,10700000,63,1699364705697,4267810,1699364681422
10699000,10700000,100,1699364705762,2339327,1699364681422
10699000,10700000,54,1699364679177,5134772,1699364681422
10699000,10700000,24,1699364706578,3992956,1699364681422
10699000,10700000,13,1699364706914,6601662,1699364681422
10699000,10700000,47,1699364706941,3336369,1699364681422
10700000,10701000,98,1699364698373,2017880,1699364681633
10700000,10701000,74,1699364705802,2453650,1699364681633
10700000,10701000,63,1699364705888,5055263,1699364681633
10700000,10701000,100,1699364705964,2933814,1699364681633
10700000,10701000,54,1699364679375,4070724,1699364681633
10700000,10701000,24,1699364706782,4205182,1699364681633
10700000,10701000,13,1699364706960,5492956,1699364681633
10700000,10701000,47,1699364707149,4310348,1699364681633
10701000,10702000,98,1699364698567,2094481,1699364681830
10701000,10702000,74,1699364705995,3356588,1699364681830
10701000,10702000,100,1699364705985,1546288,1699364681830
10701000,10702000,63,1699364706080,1895817,1699364681830
10701000,10702000,54,1699364679573,4394913,1699364681830
10701000,10702000,24,1699364706984,3624344,1699364681830
10701000,10702000,13,1699364707148,5413038,1699364681830
10701000,10702000,47,1699364707356,2939689,1699364681830
10702000,10703000,98,1699364698624,2246761,1699364682033
10702000,10703000,74,1699364706186,1419912,1699364682033
10702000,10703000,100,1699364706181,2138244,1699364682033
10702000,10703000,63,1699364706271,2056806,1699364682033
10702000,10703000,54,1699364679771,3057342,1699364682033
10702000,10703000,24,1699364707188,3454097,1699364682033
