debs$start:INTEGER(64 bits),debs$end:INTEGER(64 bits),debs$sid:INTEGER(64 bits),debs$absolute_a:INTEGER(64 bits),timestamp
10650000,10651000,63,216319600,1699013390558
10650000,10651000,74,179884747,1699013390558
10650000,10651000,54,242659471,1699013390558
10650000,10651000,24,307558782,1699013390558
10650000,10651000,47,242211352,1699013390558
10650000,10651000,13,286488929,1699013390558
10651000,10652000,100,254303490,1699013390870
10651000,10652000,63,234602017,1699013390870
10651000,10652000,74,250261920,1699013390870
10651000,10652000,24,223346655,1699013390870
10651000,10652000,54,269431806,1699013390870
10651000,10652000,47,271405221,1699013390870
10651000,10652000,13,303234398,1699013390870
10652000,10653000,100,251303406,1699013391174
10652000,10653000,63,225520325,1699013391174
10652000,10653000,74,188228030,1699013391174
10652000,10653000,24,300662530,1699013391174
10652000,10653000,54,308730801,1699013391174
10652000,10653000,47,285599497,1699013391174
10652000,10653000,13,278985146,1699013391174
10653000,10654000,98,242260780,1699013391535
10653000,10654000,100,212675000,1699013391535
10653000,10654000,63,254232602,1699013391535
10653000,10654000,74,213268954,1699013391535
10653000,10654000,24,229980192,1699013391535
10653000,10654000,54,282796393,1699013391535
10653000,10654000,47,211443265,1699013391535
10653000,10654000,13,233422706,1699013391535
10654000,10655000,98,254669268,1699013391854
10654000,10655000,100,201013463,1699013391854
10654000,10655000,63,253151650,1699013391854
10654000,10655000,74,207772457,1699013391854
10654000,10655000,24,228449919,1699013391854
10654000,10655000,54,220362176,1699013391854
10654000,10655000,47,373011088,1699013391854
10654000,10655000,13,283542594,1699013391854
10655000,10656000,98,210238578,1699013392165
10655000,10656000,100,172048619,1699013392165
10655000,10656000,63,211540452,1699013392165
10655000,10656000,74,212426774,1699013392165
10655000,10656000,24,286687562,1699013392165
10655000,10656000,54,240165279,1699013392165
10655000,10656000,47,222215145,1699013392165
10655000,10656000,13,268383449,1699013392165
10656000,10657000,98,144263376,1699013392483
10656000,10657000,100,189486871,1699013392483
10656000,10657000,63,205086256,1699013392483
10656000,10657000,74,223377752,1699013392483
10656000,10657000,24,313036592,1699013392483
10656000,10657000,54,216742177,1699013392483
10656000,10657000,47,372999226,1699013392483
10656000,10657000,13,320716197,1699013392483
10657000,10658000,98,196949032,1699013392836
10657000,10658000,100,191243329,1699013392836
10657000,10658000,63,203453673,1699013392836
10657000,10658000,74,201340066,1699013392836
10657000,10658000,24,277514729,1699013392836
10657000,10658000,54,221292278,1699013392836
10657000,10658000,47,256099120,1699013392836
10657000,10658000,13,296054671,1699013392836
10658000,10659000,98,14673664,1699013393153
10658000,10659000,100,236472472,1699013393153
10658000,10659000,63,166661036,1699013393153
10658000,10659000,74,216753018,1699013393153
10658000,10659000,24,218056593,1699013393153
10658000,10659000,54,209138908,1699013393153
10658000,10659000,47,325053970,1699013393153
10658000,10659000,13,357242655,1699013393153
10659000,10660000,98,55106141,1699013393477
10659000,10660000,100,224753138,1699013393477
10659000,10660000,63,194051592,1699013393477
10659000,10660000,74,195136991,1699013393477
10659000,10660000,24,227043438,1699013393477
10659000,10660000,54,112926560,1699013393477
10659000,10660000,47,443653678,1699013393477
10659000,10660000,13,244055115,1699013393477
10660000,10661000,100,264263387,1699013393842
10660000,10661000,63,216125536,1699013393842
10660000,10661000,54,190554464,1699013393842
10660000,10661000,74,166438344,1699013393842
10660000,10661000,24,253807176,1699013393842
10660000,10661000,47,209283538,1699013393842
10660000,10661000,13,228247380,1699013393842
10661000,10662000,98,90686855,1699013394162
10661000,10662000,100,387149633,1699013394162
10661000,10662000,63,163159483,1699013394162
10661000,10662000,54,256571693,1699013394162
10661000,10662000,74,196464645,1699013394162
10661000,10662000,24,262122328,1699013394162
10661000,10662000,47,367871323,1699013394162
10661000,10662000,13,275513613,1699013394162
10662000,10663000,98,119489263,1699013394482
10662000,10663000,100,241342085,1699013394482
10662000,10663000,63,226964247,1699013394482
10662000,10663000,74,176693771,1699013394482
10662000,10663000,54,231578149,1699013394482
10662000,10663000,24,150279524,1699013394482
10662000,10663000,47,182428474,1699013394482
10662000,10663000,13,296921490,1699013394482
10663000,10664000,100,351937100,1699013394803
10663000,10664000,63,174134024,1699013394803
10663000,10664000,74,251474694,1699013394803
10663000,10664000,54,210802596,1699013394803
10663000,10664000,24,260724421,1699013394803
10663000,10664000,47,146731225,1699013394803
10663000,10664000,13,316346896,1699013394803
10664000,10665000,100,291980922,1699013395171
10664000,10665000,63,175754776,1699013395171
10664000,10665000,54,268837308,1699013395171
10664000,10665000,74,283688607,1699013395171
10664000,10665000,24,276228672,1699013395171
10664000,10665000,47,168125944,1699013395171
10664000,10665000,13,300562555,1699013395171
10665000,10666000,98,135703502,1699013395494
10665000,10666000,100,293379214,1699013395494
10665000,10666000,63,194882903,1699013395494
10665000,10666000,74,161930554,1699013395494
10665000,10666000,54,268184294,1699013395494
10665000,10666000,24,290345768,1699013395494
10665000,10666000,47,150347759,1699013395494
10665000,10666000,13,264061053,1699013395494
10666000,10667000,98,202445993,1699013395815
10666000,10667000,100,406428622,1699013395815
10666000,10667000,63,210695699,1699013395815
10666000,10667000,74,212354058,1699013395815
10666000,10667000,54,236516284,1699013395815
10666000,10667000,24,297094559,1699013395815
10666000,10667000,47,168484852,1699013395815
10666000,10667000,13,317459874,1699013395815
10667000,10668000,98,37178142,1699013396182
10667000,10668000,100,388222443,1699013396182
10667000,10668000,63,185561884,1699013396182
10667000,10668000,74,207439451,1699013396182
10667000,10668000,54,239697918,1699013396182
10667000,10668000,24,256234750,1699013396182
10667000,10668000,47,191384741,1699013396182
10667000,10668000,13,288936943,1699013396182
10668000,10669000,98,81336702,1699013396499
10668000,10669000,100,341024743,1699013396499
10668000,10669000,63,225714204,1699013396499
10668000,10669000,74,272274068,1699013396499
10668000,10669000,54,210482686,1699013396499
10668000,10669000,24,247117525,1699013396499
10668000,10669000,47,172957468,1699013396499
10668000,10669000,13,284291329,1699013396499
10669000,10670000,98,284395143,1699013396817
10669000,10670000,100,276734459,1699013396817
10669000,10670000,63,212408440,1699013396817
10669000,10670000,74,301922577,1699013396817
10669000,10670000,54,190274352,1699013396817
10669000,10670000,24,290539919,1699013396817
10669000,10670000,47,202544498,1699013396817
10669000,10670000,13,283178894,1699013396817
10670000,10671000,98,328621268,1699013397182
10670000,10671000,100,229427540,1699013397182
10670000,10671000,63,218514249,1699013397182
10670000,10671000,74,224009718,1699013397182
10670000,10671000,54,197305223,1699013397182
10670000,10671000,24,265845601,1699013397182
10670000,10671000,47,201413642,1699013397182
10670000,10671000,13,288516346,1699013397182
10671000,10672000,98,55598144,1699013397505
10671000,10672000,100,195722617,1699013397505
10671000,10672000,63,209189284,1699013397505
10671000,10672000,54,224174549,1699013397505
10671000,10672000,74,205285798,1699013397505
10671000,10672000,24,251873581,1699013397505
10671000,10672000,47,192849938,1699013397505
10671000,10672000,13,292547135,1699013397505
10672000,10673000,98,102589275,1699013397819
10672000,10673000,100,180480585,1699013397819
10672000,10673000,63,218709113,1699013397819
10672000,10673000,74,207175225,1699013397819
10672000,10673000,54,300299975,1699013397819
10672000,10673000,24,285242585,1699013397819
10672000,10673000,47,232942678,1699013397819
10672000,10673000,13,248893709,1699013397819
10673000,10674000,100,206891057,1699013398139
10673000,10674000,63,216495176,1699013398139
10673000,10674000,74,158961761,1699013398139
10673000,10674000,54,503164503,1699013398139
10673000,10674000,24,236337527,1699013398139
10673000,10674000,47,245880117,1699013398139
10673000,10674000,13,280689152,1699013398139
10674000,10675000,100,218590310,1699013398505
10674000,10675000,63,174101010,1699013398505
10674000,10675000,74,250575074,1699013398505
10674000,10675000,54,279865613,1699013398505
10674000,10675000,24,209880675,1699013398505
10674000,10675000,47,278288940,1699013398505
10674000,10675000,13,277775547,1699013398505
10675000,10676000,98,94069651,1699013398826
10675000,10676000,100,203647542,1699013398826
10675000,10676000,63,199613567,1699013398826
10675000,10676000,74,286477893,1699013398826
10675000,10676000,54,314586009,1699013398826
10675000,10676000,24,282035364,1699013398826
10675000,10676000,47,338388339,1699013398826
10675000,10676000,13,323170745,1699013398826
10676000,10677000,98,56834568,1699013399149
10676000,10677000,100,165707080,1699013399149
10676000,10677000,63,180312212,1699013399149
10676000,10677000,74,228352806,1699013399149
10676000,10677000,54,236445239,1699013399149
10676000,10677000,24,251395508,1699013399149
10676000,10677000,47,222918104,1699013399149
10676000,10677000,13,299479591,1699013399149
10677000,10678000,98,150941724,1699013399510
10677000,10678000,100,281959130,1699013399510
10677000,10678000,63,215177021,1699013399510
10677000,10678000,74,216378588,1699013399510
10677000,10678000,54,277934341,1699013399510
10677000,10678000,24,194512362,1699013399510
10677000,10678000,47,220814050,1699013399510
10677000,10678000,13,286031598,1699013399510
10678000,10679000,98,182552507,1699013399829
10678000,10679000,100,250306374,1699013399829
10678000,10679000,63,208577546,1699013399829
10678000,10679000,74,212660012,1699013399829
10678000,10679000,54,278605270,1699013399829
10678000,10679000,24,310248791,1699013399829
10678000,10679000,47,346090755,1699013399829
10678000,10679000,13,391991062,1699013399829
10679000,10680000,98,113282333,1699013400151
10679000,10680000,100,286111308,1699013400151
10679000,10680000,63,199767952,1699013400151
10679000,10680000,74,251338736,1699013400151
10679000,10680000,54,255910643,1699013400151
10679000,10680000,24,378249179,1699013400151
10679000,10680000,47,258978114,1699013400151
10679000,10680000,13,263020199,1699013400151
10680000,10681000,100,278218885,1699013400475
10680000,10681000,63,224490949,1699013400475
10680000,10681000,74,232559131,1699013400475
10680000,10681000,54,252567273,1699013400475
10680000,10681000,24,365111523,1699013400475
10680000,10681000,47,231245800,1699013400475
10680000,10681000,13,451705206,1699013400475
10681000,10682000,100,251148970,1699013400825
10681000,10682000,63,425685308,1699013400825
10681000,10682000,74,212625266,1699013400825
10681000,10682000,54,290279511,1699013400825
10681000,10682000,24,287149538,1699013400825
10681000,10682000,47,223382777,1699013400825
10681000,10682000,13,354989140,1699013400825
10682000,10683000,98,230830658,1699013401145
10682000,10683000,100,212531766,1699013401145
10682000,10683000,63,432088996,1699013401145
10682000,10683000,74,361280455,1699013401145
10682000,10683000,54,277976166,1699013401145
10682000,10683000,24,277138558,1699013401145
10682000,10683000,47,208876391,1699013401145
10682000,10683000,13,411018977,1699013401145
10683000,10684000,98,288826086,1699013401463
10683000,10684000,100,195068089,1699013401463
10683000,10684000,63,517711340,1699013401463
10683000,10684000,74,341146832,1699013401463
10683000,10684000,54,252987526,1699013401463
10683000,10684000,24,280456236,1699013401463
10683000,10684000,47,216365155,1699013401463
10683000,10684000,13,333658240,1699013401463
10684000,10685000,98,364052343,1699013401820
10684000,10685000,100,76473085,1699013401820
10684000,10685000,63,859048772,1699013401820
10684000,10685000,74,201529024,1699013401820
10684000,10685000,54,219540891,1699013401820
10684000,10685000,24,297477370,1699013401820
10684000,10685000,47,161304016,1699013401820
10684000,10685000,13,332538949,1699013401820
10685000,10686000,98,8800036,1699013402138
10685000,10686000,100,105111739,1699013402138
10685000,10686000,63,306249649,1699013402138
10685000,10686000,74,298107764,1699013402138
10685000,10686000,54,223934813,1699013402138
10685000,10686000,24,350716362,1699013402138
10685000,10686000,47,169761691,1699013402138
10685000,10686000,13,320086403,1699013402138
10686000,10687000,100,249847210,1699013402458
10686000,10687000,63,352895730,1699013402458
10686000,10687000,74,201174129,1699013402458
10686000,10687000,54,277080311,1699013402458
10686000,10687000,24,284436571,1699013402458
10686000,10687000,47,230611499,1699013402458
10686000,10687000,13,301792759,1699013402458
10687000,10688000,98,212072743,1699013402778
10687000,10688000,100,213676898,1699013402778
10687000,10688000,63,192871586,1699013402778
10687000,10688000,74,232849967,1699013402778
10687000,10688000,54,325622150,1699013402778
10687000,10688000,24,341192637,1699013402778
10687000,10688000,47,183274741,1699013402778
10687000,10688000,13,346672434,1699013402778
10688000,10689000,98,377933346,1699013403144
10688000,10689000,100,225620265,1699013403144
10688000,10689000,63,233239157,1699013403144
10688000,10689000,74,193427436,1699013403144
10688000,10689000,54,284684043,1699013403144
10688000,10689000,24,297417227,1699013403144
10688000,10689000,47,223638888,1699013403144
10688000,10689000,13,391924294,1699013403144
10689000,10690000,98,1784812,1699013403456
10689000,10690000,100,229371514,1699013403456
10689000,10690000,63,252703934,1699013403456
10689000,10690000,74,253961395,1699013403456
10689000,10690000,54,259239027,1699013403456
10689000,10690000,24,242574632,1699013403456
10689000,10690000,47,198031463,1699013403456
10689000,10690000,13,384009143,1699013403456
10690000,10691000,98,154416463,1699013403776
10690000,10691000,100,213430145,1699013403776
10690000,10691000,63,179842395,1699013403776
10690000,10691000,74,237489453,1699013403776
10690000,10691000,54,137313949,1699013403776
10690000,10691000,24,307615126,1699013403776
10690000,10691000,47,233247009,1699013403776
10690000,10691000,13,300203989,1699013403776
10691000,10692000,98,143662578,1699013404143
10691000,10692000,100,295675021,1699013404143
10691000,10692000,63,218942187,1699013404143
10691000,10692000,54,431313556,1699013404143
10691000,10692000,74,395404307,1699013404143
10691000,10692000,24,291955791,1699013404143
10691000,10692000,47,233941979,1699013404143
10691000,10692000,13,322117692,1699013404143
10692000,10693000,100,221666292,1699013404465
10692000,10693000,63,179514438,1699013404465
10692000,10693000,54,283557684,1699013404465
10692000,10693000,74,258001022,1699013404465
10692000,10693000,24,232590239,1699013404465
10692000,10693000,47,204831199,1699013404465
10692000,10693000,13,319225730,1699013404465
10693000,10694000,100,269013325,1699013404781
10693000,10694000,63,190932080,1699013404781
10693000,10694000,54,287693549,1699013404781
10693000,10694000,74,478055439,1699013404781
10693000,10694000,24,271908675,1699013404781
10693000,10694000,47,224723326,1699013404781
10693000,10694000,13,334177508,1699013404781
10694000,10695000,98,227615846,1699013405151
10694000,10695000,100,220899815,1699013405151
10694000,10695000,63,244532312,1699013405151
10694000,10695000,54,303381154,1699013405151
10694000,10695000,74,244263332,1699013405151
10694000,10695000,24,360510978,1699013405151
10694000,10695000,47,227584700,1699013405151
10694000,10695000,13,349528971,1699013405151
10695000,10696000,98,413826364,1699013405469
10695000,10696000,100,217992684,1699013405469
10695000,10696000,63,236532452,1699013405469
10695000,10696000,74,275781872,1699013405469
10695000,10696000,54,478409705,1699013405469
10695000,10696000,24,297531331,1699013405469
10695000,10696000,47,254313125,1699013405469
10695000,10696000,13,341282510,1699013405469
10696000,10697000,98,186589874,1699013405787
10696000,10697000,100,252024189,1699013405787
10696000,10697000,63,764782271,1699013405787
10696000,10697000,54,844314525,1699013405787
10696000,10697000,74,649530852,1699013405787
10696000,10697000,24,657939013,1699013405787
10696000,10697000,47,384607360,1699013405787
10696000,10697000,13,470141833,1699013405787
10697000,10698000,98,104724987,1699013406108
10697000,10698000,100,233524249,1699013406108
10697000,10698000,63,846692192,1699013406108
10697000,10698000,54,708078578,1699013406108
10697000,10698000,74,585895752,1699013406108
10697000,10698000,24,905036871,1699013406108
10697000,10698000,47,915204150,1699013406108
10697000,10698000,13,1098935026,1699013406108
10698000,10699000,98,60996155,1699013406455
10698000,10699000,100,325777454,1699013406455
10698000,10699000,63,874524194,1699013406455
10698000,10699000,74,618479015,1699013406455
10698000,10699000,54,998754938,1699013406455
10698000,10699000,24,599318603,1699013406455
10698000,10699000,47,453786482,1699013406455
10698000,10699000,13,1110204023,1699013406455
10699000,10700000,98,430891045,1699013406626
10699000,10700000,100,456168925,1699013406626
10699000,10700000,63,870633304,1699013406626
10699000,10700000,74,368018782,1699013406626
10699000,10700000,54,1057763056,1699013406626
10699000,10700000,24,862478520,1699013406626
10699000,10700000,47,697301248,1699013406626
10699000,10700000,13,911029402,1699013406626
10700000,10701000,98,395504666,1699013406888
10700000,10701000,100,164293590,1699013406888
10700000,10701000,63,1031273798,1699013406888
10700000,10701000,74,495637316,1699013406888
10700000,10701000,54,842639883,1699013406888
10700000,10701000,24,904114229,1699013406888
10700000,10701000,47,900862836,1699013406888
10700000,10701000,13,999718150,1699013406888
10701000,10702000,98,351872876,1699013407232
10701000,10702000,100,276785597,1699013407232
10701000,10702000,63,388642625,1699013407232
10701000,10702000,74,674674255,1699013407232
10701000,10702000,54,909746998,1699013407232
10701000,10702000,24,782858307,1699013407232
10701000,10702000,47,614395051,1699013407232
10701000,10702000,13,1185455411,1699013407232
10702000,10703000,98,190974766,1699013407546
10702000,10703000,100,416957733,1699013407546
10702000,10703000,63,419588581,1699013407546
10702000,10703000,74,286822384,1699013407546
10702000,10703000,54,632869970,1699013407546
10702000,10703000,24,742630897,1699013407546
10702000,10703000,47,619119641,1699013407546
10702000,10703000,13,677311598,1699013407546
10703000,10704000,98,261096861,1699013407862
10703000,10704000,100,401339616,1699013407862
10703000,10704000,63,463597571,1699013407862
10703000,10704000,74,281130976,1699013407862
10703000,10704000,54,771984665,1699013407862
10703000,10704000,24,629730897,1699013407862
10703000,10704000,47,602167270,1699013407862
10703000,10704000,13,688069069,1699013407862
10704000,10705000,98,358787615,1699013408211
10704000,10705000,100,173071043,1699013408211
10704000,10705000,63,535548456,1699013408211
10704000,10705000,74,283310700,1699013408211
10704000,10705000,54,421492527,1699013408211
10704000,10705000,24,540093956,1699013408211
10704000,10705000,47,378432251,1699013408211
10704000,10705000,13,367462643,1699013408211
10705000,10706000,98,81928436,1699013408528
10705000,10706000,100,299318531,1699013408528
10705000,10706000,63,293890683,1699013408528
10705000,10706000,74,608221503,1699013408528
10705000,10706000,54,409401815,1699013408528
10705000,10706000,24,355283470,1699013408528
10705000,10706000,47,644151676,1699013408528
10705000,10706000,13,394478530,1699013408528
10706000,10707000,98,250343729,1699013408850
10706000,10707000,100,358318947,1699013408850
10706000,10707000,63,324263853,1699013408850
10706000,10707000,74,137951230,1699013408850
10706000,10707000,54,693371301,1699013408850
10706000,10707000,24,253916061,1699013408850
10706000,10707000,47,545939739,1699013408850
10706000,10707000,13,437810462,1699013408850
10707000,10708000,98,196258710,1699013409170
10707000,10708000,100,324029731,1699013409170
10707000,10708000,63,475514634,1699013409170
10707000,10708000,74,286312729,1699013409170
10707000,10708000,54,343721465,1699013409170
10707000,10708000,24,348868204,1699013409170
10707000,10708000,47,273687306,1699013409170
10707000,10708000,13,349453667,1699013409170
10708000,10709000,98,203114493,1699013409539
10708000,10709000,100,361485774,1699013409539
10708000,10709000,63,216204120,1699013409539
10708000,10709000,74,314760247,1699013409539
10708000,10709000,54,372074472,1699013409539
10708000,10709000,24,613960184,1699013409539
10708000,10709000,47,279491984,1699013409539
10708000,10709000,13,556854987,1699013409539
10709000,10710000,98,154242979,1699013409863
10709000,10710000,100,437493175,1699013409863
10709000,10710000,63,260617791,1699013409863
10709000,10710000,74,307695868,1699013409863
10709000,10710000,54,585865991,1699013409863
10709000,10710000,24,1032348056,1699013409863
10709000,10710000,47,458512089,1699013409863
10709000,10710000,13,468339370,1699013409863
10710000,10711000,98,143980519,1699013410180
10710000,10711000,100,435527157,1699013410180
10710000,10711000,63,258175398,1699013410180
10710000,10711000,74,700867060,1699013410180
10710000,10711000,54,1022525454,1699013410180
10710000,10711000,24,859033835,1699013410180
10710000,10711000,47,266240175,1699013410180
10710000,10711000,13,350453247,1699013410180
10711000,10712000,98,333194634,1699013410531
10711000,10712000,100,254503519,1699013410531
10711000,10712000,63,531842607,1699013410531
10711000,10712000,74,464041913,1699013410531
10711000,10712000,54,478587788,1699013410531
10711000,10712000,24,37301786,1699013410531
10711000,10712000,47,565982412,1699013410531
10711000,10712000,13,308902898,1699013410531
10712000,10713000,98,273259733,1699013410834
10712000,10713000,100,467911531,1699013410834
10712000,10713000,63,364998421,1699013410834
10712000,10713000,74,566492151,1699013410834
10712000,10713000,54,320105720,1699013410834
10712000,10713000,24,555186124,1699013410834
10712000,10713000,47,501758561,1699013410834
10712000,10713000,13,272227258,1699013410834
10713000,10714000,98,257314172,1699013411158
10713000,10714000,100,276604756,1699013411158
10713000,10714000,63,240106853,1699013411158
10713000,10714000,74,369098180,1699013411158
10713000,10714000,54,276244363,1699013411158
10713000,10714000,24,307106858,1699013411158
10713000,10714000,47,392814603,1699013411158
10713000,10714000,13,272448834,1699013411158
10714000,10715000,98,283880027,1699013411472
10714000,10715000,100,389497342,1699013411472
10714000,10715000,63,284700434,1699013411472
10714000,10715000,74,457711141,1699013411472
10714000,10715000,54,317796975,1699013411472
10714000,10715000,24,544070716,1699013411472
10714000,10715000,47,826469515,1699013411472
10714000,10715000,13,325099611,1699013411472
10715000,10716000,98,283127204,1699013411843
10715000,10716000,100,299393143,1699013411843
10715000,10716000,63,231179443,1699013411843
10715000,10716000,74,241539903,1699013411843
10715000,10716000,54,536062895,1699013411843
10715000,10716000,24,478257079,1699013411843
10715000,10716000,47,350443643,1699013411843
10715000,10716000,13,352124747,1699013411843
10716000,10717000,98,299643226,1699013412164
10716000,10717000,100,319092046,1699013412164
10716000,10717000,63,408591165,1699013412164
10716000,10717000,74,330698093,1699013412164
10716000,10717000,54,643781765,1699013412164
10716000,10717000,24,542419418,1699013412164
10716000,10717000,47,629526937,1699013412164
10716000,10717000,13,341075758,1699013412164
10717000,10718000,98,334951194,1699013412482
10717000,10718000,100,316083609,1699013412482
10717000,10718000,63,253340392,1699013412482
10717000,10718000,74,233373414,1699013412482
10717000,10718000,54,719811863,1699013412482
10717000,10718000,24,595142747,1699013412482
10717000,10718000,47,307029673,1699013412482
10717000,10718000,13,368955239,1699013412482
10718000,10719000,98,244681437,1699013412846
10718000,10719000,100,606462345,1699013412846
10718000,10719000,63,329976173,1699013412846
10718000,10719000,74,291981750,1699013412846
10718000,10719000,54,366749283,1699013412846
10718000,10719000,24,457299225,1699013412846
10718000,10719000,47,469299503,1699013412846
10718000,10719000,13,303705626,1699013412846
10719000,10720000,98,241540376,1699013413168
10719000,10720000,100,303758556,1699013413168
10719000,10720000,63,255124363,1699013413168
10719000,10720000,74,249912995,1699013413168
10719000,10720000,54,667120482,1699013413168
10719000,10720000,24,527197581,1699013413168
10719000,10720000,47,423217503,1699013413168
10719000,10720000,13,339398844,1699013413168
10720000,10721000,98,242439392,1699013413478
10720000,10721000,100,392100946,1699013413478
10720000,10721000,63,233970642,1699013413478
10720000,10721000,74,360952045,1699013413478
10720000,10721000,54,651543296,1699013413478
10720000,10721000,24,364677741,1699013413478
10720000,10721000,47,380254165,1699013413478
10720000,10721000,13,282216383,1699013413478
10721000,10722000,98,409869583,1699013413799
10721000,10722000,100,430865165,1699013413799
10721000,10722000,63,200144855,1699013413799
10721000,10722000,74,280020782,1699013413799
10721000,10722000,54,366004174,1699013413799
10721000,10722000,24,415198694,1699013413799
10721000,10722000,47,278770830,1699013413799
10721000,10722000,13,442013331,1699013413799
10722000,10723000,98,336029448,1699013414166
10722000,10723000,100,526903024,1699013414166
10722000,10723000,63,246028227,1699013414166
10722000,10723000,74,229365310,1699013414166
