debs$start:INTEGER(64 bits),debs$end:INTEGER(64 bits),debs$sid:INTEGER(16 bits),debs$absolute_a:INTEGER(32 bits),timestamp
10656000,10657000,63,205086256,1699016497574
10656000,10657000,74,223377752,1699016497605
10690000,10691000,98,154416463,1699016497607
10691000,10692000,98,143662578,1699016497609
10657000,10658000,100,191243329,1699016497676
10655000,10656000,47,222215145,1699016497678
10655000,10656000,24,286687562,1699016497727
10656000,10657000,54,216742177,1699016497759
10657000,10658000,63,203453673,1699016497767
10694000,10695000,98,227615846,1699016497799
10657000,10658000,74,201340066,1699016497801
10658000,10659000,100,236472472,1699016497872
10656000,10657000,47,372999226,1699016497874
10656000,10657000,24,313036592,1699016497925
10657000,10658000,54,221292278,1699016497959
10658000,10659000,63,166661036,1699016497962
10695000,10696000,98,413826364,1699016497994
10696000,10697000,98,186589874,1699016497996
10653000,10654000,13,233422706,1699016497997
10658000,10659000,74,216753018,1699016497999
10659000,10660000,100,224753138,1699016498068
10657000,10658000,47,256099120,1699016498070
10657000,10658000,24,277514729,1699016498121
10659000,10660000,63,194051592,1699016498155
10658000,10659000,54,209138908,1699016498159
10697000,10698000,98,104724987,1699016498187
10698000,10699000,98,60996155,1699016498189
10659000,10660000,74,195136991,1699016498191
10654000,10655000,13,283542594,1699016498217
10660000,10661000,100,264263387,1699016498264
10658000,10659000,47,325053970,1699016498267
10658000,10659000,24,218056593,1699016498319
10660000,10661000,63,216125536,1699016498347
10659000,10660000,54,112926560,1699016498359
10699000,10700000,98,430891045,1699016498382
10660000,10661000,74,166438344,1699016498388
10655000,10656000,13,268383449,1699016498437
10659000,10660000,47,443653678,1699016498462
10661000,10662000,100,387149633,1699016498464
10659000,10660000,24,227043438,1699016498517
10661000,10662000,63,163159483,1699016498542
10660000,10661000,54,190554464,1699016498559
10700000,10701000,98,395504666,1699016498577
10701000,10702000,98,351872876,1699016498579
10661000,10662000,74,196464645,1699016498584
10656000,10657000,13,320716197,1699016498655
10660000,10661000,47,209283538,1699016498660
10662000,10663000,100,241342085,1699016498662
10660000,10661000,24,253807176,1699016498715
10662000,10663000,63,226964247,1699016498734
10661000,10662000,54,256571693,1699016498759
10702000,10703000,98,190974766,1699016498771
10662000,10663000,74,176693771,1699016498780
10661000,10662000,47,367871323,1699016498851
10663000,10664000,100,351937100,1699016498855
10657000,10658000,13,296054671,1699016498875
10661000,10662000,24,262122328,1699016498912
10663000,10664000,63,174134024,1699016498927
10662000,10663000,54,231578149,1699016498959
10703000,10704000,98,261096861,1699016498965
10663000,10664000,74,251474694,1699016498976
10662000,10663000,47,182428474,1699016499046
10664000,10665000,100,291980922,1699016499052
10658000,10659000,13,357242655,1699016499096
10662000,10663000,24,150279524,1699016499108
10664000,10665000,63,175754776,1699016499120
10663000,10664000,54,210802596,1699016499159
10704000,10705000,98,358787615,1699016499160
10705000,10706000,98,81928436,1699016499162
10664000,10665000,74,283688607,1699016499172
10663000,10664000,47,146731225,1699016499242
10665000,10666000,100,293379214,1699016499247
10663000,10664000,24,260724421,1699016499307
10665000,10666000,63,194882903,1699016499314
10659000,10660000,13,244055115,1699016499316
10706000,10707000,98,250343729,1699016499356
10664000,10665000,54,268837308,1699016499359
10665000,10666000,74,161930554,1699016499368
10664000,10665000,47,168125944,1699016499436
10666000,10667000,100,406428622,1699016499443
10664000,10665000,24,276228672,1699016499505
10666000,10667000,63,210695699,1699016499507
10660000,10661000,13,228247380,1699016499536
10707000,10708000,98,196258710,1699016499550
10665000,10666000,54,268184294,1699016499559
10666000,10667000,74,212354058,1699016499564
10665000,10666000,47,150347759,1699016499632
10667000,10668000,100,388222443,1699016499640
10667000,10668000,63,185561884,1699016499702
10665000,10666000,24,290345768,1699016499703
10708000,10709000,98,203114493,1699016499745
10709000,10710000,98,154242979,1699016499746
10661000,10662000,13,275513613,1699016499755
10666000,10667000,54,236516284,1699016499759
10667000,10668000,74,207439451,1699016499760
10666000,10667000,47,168484852,1699016499828
10668000,10669000,100,341024743,1699016499838
10668000,10669000,63,225714204,1699016499896
10666000,10667000,24,297094559,1699016499899
10710000,10711000,98,143980519,1699016499940
10668000,10669000,74,272274068,1699016499956
10667000,10668000,54,239697918,1699016499959
10662000,10663000,13,296921490,1699016499975
10667000,10668000,47,191384741,1699016500022
10669000,10670000,100,276734459,1699016500037
10669000,10670000,63,212408440,1699016500090
10667000,10668000,24,256234750,1699016500098
10711000,10712000,98,333194634,1699016500135
10669000,10670000,74,301922577,1699016500151
10668000,10669000,54,210482686,1699016500159
10663000,10664000,13,316346896,1699016500195
10668000,10669000,47,172957468,1699016500216
10670000,10671000,100,229427540,1699016500234
10668000,10669000,24,247117525,1699016500294
10712000,10713000,98,273259733,1699016500330
10670000,10671000,74,224009718,1699016500347
10669000,10670000,54,190274352,1699016500359
10669000,10670000,47,202544498,1699016500411
10671000,10672000,100,195722617,1699016500432
10670000,10671000,63,218514249,1699016500478
10669000,10670000,24,290539919,1699016500493
10713000,10714000,98,257314172,1699016500524
10671000,10672000,74,205285798,1699016500541
10670000,10671000,54,197305223,1699016500558
10670000,10671000,47,201413642,1699016500607
10672000,10673000,100,180480585,1699016500628
10664000,10665000,13,300562555,1699016500635
10671000,10672000,63,209189284,1699016500671
10670000,10671000,24,265845601,1699016500689
10714000,10715000,98,283880027,1699016500720
10672000,10673000,74,207175225,1699016500737
10671000,10672000,54,224174549,1699016500759
10671000,10672000,47,192849938,1699016500802
10673000,10674000,100,206891057,1699016500825
10665000,10666000,13,264061053,1699016500855
10672000,10673000,63,218709113,1699016500865
10671000,10672000,24,251873581,1699016500885
10715000,10716000,98,283127204,1699016500915
10673000,10674000,74,158961761,1699016500933
10672000,10673000,54,300299975,1699016500958
10672000,10673000,47,232942678,1699016500999
10674000,10675000,100,218590310,1699016501022
10673000,10674000,63,216495176,1699016501060
10666000,10667000,13,317459874,1699016501076
10672000,10673000,24,285242585,1699016501083
10716000,10717000,98,299643226,1699016501110
10674000,10675000,74,250575074,1699016501129
10673000,10674000,54,503164503,1699016501159
10673000,10674000,47,245880117,1699016501195
10675000,10676000,100,203647542,1699016501219
10674000,10675000,63,174101010,1699016501252
10673000,10674000,24,236337527,1699016501280
10667000,10668000,13,288936943,1699016501297
10717000,10718000,98,334951194,1699016501305
10675000,10676000,74,286477893,1699016501325
10674000,10675000,54,279865613,1699016501359
10676000,10677000,100,165707080,1699016501416
10675000,10676000,63,199613567,1699016501445
10718000,10719000,98,244681437,1699016501501
10668000,10669000,13,284291329,1699016501517
10676000,10677000,74,228352806,1699016501520
10675000,10676000,54,314586009,1699016501558
10674000,10675000,47,278288940,1699016501586
10677000,10678000,100,281959130,1699016501611
10676000,10677000,63,180312212,1699016501638
10674000,10675000,24,209880675,1699016501675
10719000,10720000,98,241540376,1699016501696
10677000,10678000,74,216378588,1699016501715
10669000,10670000,13,283178894,1699016501737
10676000,10677000,54,236445239,1699016501759
10675000,10676000,47,338388339,1699016501782
10678000,10679000,100,250306374,1699016501807
10677000,10678000,63,215177021,1699016501831
10675000,10676000,24,282035364,1699016501873
10720000,10721000,98,242439392,1699016501891
10678000,10679000,74,212660012,1699016501911
10670000,10671000,13,288516346,1699016501957
10677000,10678000,54,277934341,1699016501959
10676000,10677000,47,222918104,1699016501978
10679000,10680000,100,286111308,1699016502006
10678000,10679000,63,208577546,1699016502025
10676000,10677000,24,251395508,1699016502070
10721000,10722000,98,409869583,1699016502086
10679000,10680000,74,251338736,1699016502106
10678000,10679000,54,278605270,1699016502158
10677000,10678000,47,220814050,1699016502173
10671000,10672000,13,292547135,1699016502177
10680000,10681000,100,278218885,1699016502204
10679000,10680000,63,199767952,1699016502219
10677000,10678000,24,194512362,1699016502269
10722000,10723000,98,336029448,1699016502280
10680000,10681000,74,232559131,1699016502302
10679000,10680000,54,255910643,1699016502359
10678000,10679000,47,346090755,1699016502368
10672000,10673000,13,248893709,1699016502397
10681000,10682000,100,251148970,1699016502402
10680000,10681000,63,224490949,1699016502413
10678000,10679000,24,310248791,1699016502465
10723000,10724000,98,329931663,1699016502476
10681000,10682000,74,212625266,1699016502498
10680000,10681000,54,252567273,1699016502559
10679000,10680000,47,258978114,1699016502563
10682000,10683000,100,212531766,1699016502598
10681000,10682000,63,425685308,1699016502607
10673000,10674000,13,280689152,1699016502618
10679000,10680000,24,378249179,1699016502662
10724000,10725000,98,319576031,1699016502672
10682000,10683000,74,361280455,1699016502695
10680000,10681000,47,231245800,1699016502758
10681000,10682000,54,290279511,1699016502760
10683000,10684000,100,195068089,1699016502797
10684000,10685000,100,76473085,1699016502798
10685000,10686000,100,105111739,1699016502800
10682000,10683000,63,432088996,1699016502801
10674000,10675000,13,277775547,1699016502837
10680000,10681000,24,365111523,1699016502860
10725000,10726000,98,253756199,1699016502867
10726000,10727000,98,244848262,1699016502868
10683000,10684000,74,341146832,1699016502889
10681000,10682000,47,223382777,1699016502955
10682000,10683000,54,277976166,1699016502959
10686000,10687000,100,249847210,1699016502994
10683000,10684000,63,517711340,1699016502996
10681000,10682000,24,287149538,1699016503058
10727000,10728000,98,160414757,1699016503061
10684000,10685000,74,201529024,1699016503084
10682000,10683000,47,208876391,1699016503151
10683000,10684000,54,252987526,1699016503159
10684000,10685000,63,859048772,1699016503188
10687000,10688000,100,213676898,1699016503192
10682000,10683000,24,277138558,1699016503254
10728000,10729000,98,284253020,1699016503256
10675000,10676000,13,323170745,1699016503275
10685000,10686000,74,298107764,1699016503278
10683000,10684000,47,216365155,1699016503347
10684000,10685000,54,219540891,1699016503359
10685000,10686000,63,306249649,1699016503381
10688000,10689000,100,225620265,1699016503388
10683000,10684000,24,280456236,1699016503452
10729000,10730000,98,270853924,1699016503454
10686000,10687000,74,201174129,1699016503472
10676000,10677000,13,299479591,1699016503495
10684000,10685000,47,161304016,1699016503542
10685000,10686000,54,223934813,1699016503559
10686000,10687000,63,352895730,1699016503575
10689000,10690000,100,229371514,1699016503586
10730000,10731000,98,313340604,1699016503646
10684000,10685000,24,297477370,1699016503649
10687000,10688000,74,232849967,1699016503667
10677000,10678000,13,286031598,1699016503715
10685000,10686000,47,169761691,1699016503737
10686000,10687000,54,277080311,1699016503759
10687000,10688000,63,192871586,1699016503769
10690000,10691000,100,213430145,1699016503784
10731000,10732000,98,284101566,1699016503840
10685000,10686000,24,350716362,1699016503845
10688000,10689000,74,193427436,1699016503861
10686000,10687000,47,230611499,1699016503933
10678000,10679000,13,391991062,1699016503937
10687000,10688000,54,325622150,1699016503960
10688000,10689000,63,233239157,1699016503962
10691000,10692000,100,295675021,1699016503981
10732000,10733000,98,709874096,1699016504034
10686000,10687000,24,284436571,1699016504041
10689000,10690000,74,253961395,1699016504057
10687000,10688000,47,183274741,1699016504127
10689000,10690000,63,252703934,1699016504156
10688000,10689000,54,284684043,1699016504160
10679000,10680000,13,263020199,1699016504161
10692000,10693000,100,221666292,1699016504178
10733000,10734000,98,1132106883,1699016504229
10687000,10688000,24,341192637,1699016504238
10690000,10691000,74,237489453,1699016504253
10688000,10689000,47,223638888,1699016504323
10690000,10691000,63,179842395,1699016504350
10689000,10690000,54,259239027,1699016504360
10693000,10694000,100,269013325,1699016504375
10680000,10681000,13,451705206,1699016504380
10734000,10735000,98,655302460,1699016504426
10735000,10736000,98,130043106,1699016504428
10736000,10737000,98,765126659,1699016504430
10688000,10689000,24,297417227,1699016504436
10691000,10692000,74,395404307,1699016504449
10689000,10690000,47,198031463,1699016504519
10691000,10692000,63,218942187,1699016504543
10690000,10691000,54,137313949,1699016504559
10694000,10695000,100,220899815,1699016504571
10681000,10682000,13,354989140,1699016504599
10737000,10738000,98,509878841,1699016504621
10738000,10739000,98,425287945,1699016504622
10692000,10693000,74,258001022,1699016504645
10690000,10691000,47,233247009,1699016504714
10692000,10693000,63,179514438,1699016504737
10691000,10692000,54,431313556,1699016504759
10695000,10696000,100,217992684,1699016504767
10739000,10740000,98,2098921832,1699016504815
10682000,10683000,13,411018977,1699016504818
10689000,10690000,24,242574632,1699016504829
10693000,10694000,74,478055439,1699016504842
10691000,10692000,47,233941979,1699016504910
10693000,10694000,63,190932080,1699016504930
10692000,10693000,54,283557684,1699016504959
10696000,10697000,100,252024189,1699016504963
10740000,10741000,98,1710931175,1699016505009
10690000,10691000,24,307615126,1699016505025
10694000,10695000,74,244263332,1699016505037
10683000,10684000,13,333658240,1699016505038
10692000,10693000,47,204831199,1699016505107
10694000,10695000,63,244532312,1699016505123
10693000,10694000,54,287693549,1699016505159
10697000,10698000,100,233524249,1699016505160
10741000,10742000,98,1200038400,1699016505204
10742000,10743000,98,381847827,1699016505206
10691000,10692000,24,291955791,1699016505221
10695000,10696000,74,275781872,1699016505232
10684000,10685000,13,332538949,1699016505259
10693000,10694000,47,224723326,1699016505303
10695000,10696000,63,236532452,1699016505318
10698000,10699000,100,325777454,1699016505359
10694000,10695000,54,303381154,1699016505360
10743000,10744000,98,77836292,1699016505400
10745000,10746000,98,178458270,1699016505402
10692000,10693000,24,232590239,1699016505417
10696000,10697000,74,649530852,1699016505429
10694000,10695000,47,227584700,1699016505498
10696000,10697000,63,764782271,1699016505508
10699000,10700000,100,456168925,1699016505556
10700000,10701000,100,164293590,1699016505558
10695000,10696000,54,478409705,1699016505560
10746000,10747000,98,836815326,1699016505595
10748000,10749000,98,218977396,1699016505596
10750000,10751000,98,135936336,1699016505597
10751000,10752000,98,17539202,1699016505598
10693000,10694000,24,271908675,1699016505613
10697000,10698000,74,585895752,1699016505624
10695000,10696000,47,254313125,1699016505693
10685000,10686000,13,320086403,1699016505702
10697000,10698000,63,846692192,1699016505704
10701000,10702000,100,276785597,1699016505753
10696000,10697000,54,844314525,1699016505759
10752000,10753000,98,74347606,1699016505789
10753000,10754000,98,650875741,1699016505790
10694000,10695000,24,360510978,1699016505809
10698000,10699000,74,618479015,1699016505819
10698000,10699000,63,874524194,1699016505895
10686000,10687000,13,301792759,1699016505921
10702000,10703000,100,416957733,1699016505949
10697000,10698000,54,708078578,1699016505959
10754000,10755000,98,876554292,1699016505984
10695000,10696000,24,297531331,1699016506004
10699000,10700000,74,368018782,1699016506015
10696000,10697000,47,384607360,1699016506085
10699000,10700000,63,870633304,1699016506087
10687000,10688000,13,346672434,1699016506141
10703000,10704000,100,401339616,1699016506147
10698000,10699000,54,998754938,1699016506158
10755000,10756000,98,490482963,1699016506180
10696000,10697000,24,657939013,1699016506200
10700000,10701000,74,495637316,1699016506209
10700000,10701000,63,1031273798,1699016506280
10697000,10698000,47,915204150,1699016506281
10704000,10705000,100,173071043,1699016506345
10699000,10700000,54,1057763056,1699016506358
10688000,10689000,13,391924294,1699016506360
10756000,10757000,98,481642791,1699016506374
10697000,10698000,24,905036871,1699016506396
10701000,10702000,74,674674255,1699016506404
10701000,10702000,63,388642625,1699016506475
10698000,10699000,47,453786482,1699016506476
10705000,10706000,100,299318531,1699016506542
10700000,10701000,54,842639883,1699016506558
10757000,10758000,98,441637744,1699016506568
10689000,10690000,13,384009143,1699016506579
10698000,10699000,24,599318603,1699016506593
10702000,10703000,74,286822384,1699016506600
10702000,10703000,63,419588581,1699016506667
10699000,10700000,47,697301248,1699016506670
10706000,10707000,100,358318947,1699016506741
10707000,10708000,100,324029731,1699016506742
10701000,10702000,54,909746998,1699016506759
10758000,10759000,98,504784182,1699016506763
10699000,10700000,24,862478520,1699016506789
10703000,10704000,74,281130976,1699016506797
10690000,10691000,13,300203989,1699016506799
10703000,10704000,63,463597571,1699016506860
10700000,10701000,47,900862836,1699016506867
10708000,10709000,100,361485774,1699016506937
10759000,10760000,98,493602541,1699016506959
10702000,10703000,54,632869970,1699016506961
10760000,10761000,98,263688320,1699016506962
10700000,10701000,24,904114229,1699016506986
10704000,10705000,74,283310700,1699016506992
10691000,10692000,13,322117692,1699016507019
10704000,10705000,63,535548456,1699016507053
10701000,10702000,47,614395051,1699016507062
10709000,10710000,100,437493175,1699016507136
10761000,10762000,98,290260161,1699016507153
10703000,10704000,54,771984665,1699016507159
10701000,10702000,24,782858307,1699016507185
10705000,10706000,74,608221503,1699016507188
10692000,10693000,13,319225730,1699016507240
10705000,10706000,63,293890683,1699016507246
10702000,10703000,47,619119641,1699016507255
10710000,10711000,100,435527157,1699016507333
10762000,10763000,98,238651926,1699016507349
10704000,10705000,54,421492527,1699016507359
10706000,10707000,74,137951230,1699016507385
10706000,10707000,63,324263853,1699016507439
10703000,10704000,47,602167270,1699016507451
10693000,10694000,13,334177508,1699016507459
10711000,10712000,100,254503519,1699016507530
10763000,10764000,98,513531451,1699016507546
10705000,10706000,54,409401815,1699016507558
10702000,10703000,24,742630897,1699016507579
10707000,10708000,74,286312729,1699016507580
10707000,10708000,63,475514634,1699016507633
10704000,10705000,47,378432251,1699016507646
10694000,10695000,13,349528971,1699016507679
10712000,10713000,100,467911531,1699016507727
10713000,10714000,100,276604756,1699016507729
10764000,10765000,98,557896534,1699016507740
10706000,10707000,54,693371301,1699016507759
10703000,10704000,24,629730897,1699016507776
10708000,10709000,74,314760247,1699016507778
10708000,10709000,63,216204120,1699016507828
10705000,10706000,47,644151676,1699016507843
10695000,10696000,13,341282510,1699016507901
10714000,10715000,100,389497342,1699016507924
10765000,10766000,98,774661817,1699016507934
10766000,10767000,98,802323531,1699016507936
10707000,10708000,54,343721465,1699016507959
10709000,10710000,74,307695868,1699016507972
10704000,10705000,24,540093956,1699016507974
10709000,10710000,63,260617791,1699016508021
10706000,10707000,47,545939739,1699016508039
10715000,10716000,100,299393143,1699016508120
10767000,10768000,98,453846562,1699016508128
10708000,10709000,54,372074472,1699016508159
10710000,10711000,74,700867060,1699016508168
10705000,10706000,24,355283470,1699016508170
10710000,10711000,63,258175398,1699016508215
10707000,10708000,47,273687306,1699016508235
10716000,10717000,100,319092046,1699016508316
10768000,10769000,98,410765932,1699016508323
10696000,10697000,13,470141833,1699016508339
10709000,10710000,54,585865991,1699016508359
10711000,10712000,74,464041913,1699016508364
10706000,10707000,24,253916061,1699016508369
10711000,10712000,63,531842607,1699016508410
10708000,10709000,47,279491984,1699016508430
10717000,10718000,100,316083609,1699016508511
10769000,10770000,98,541535415,1699016508516
10710000,10711000,54,1022525454,1699016508559
10712000,10713000,74,566492151,1699016508561
10697000,10698000,13,1098935026,1699016508562
10707000,10708000,24,348868204,1699016508564
10712000,10713000,63,364998421,1699016508602
10709000,10710000,47,458512089,1699016508625
10718000,10719000,100,606462345,1699016508708
10770000,10771000,98,342956061,1699016508712
10771000,10772000,98,560209981,1699016508713
10713000,10714000,74,369098180,1699016508754
10711000,10712000,54,478587788,1699016508759
10708000,10709000,24,613960184,1699016508763
10698000,10699000,13,1110204023,1699016508781
10699000,10700000,13,911029402,1699016508783
10713000,10714000,63,240106853,1699016508796
10710000,10711000,47,266240175,1699016508822
10719000,10720000,100,303758556,1699016508904
10772000,10773000,98,689435673,1699016508906
10714000,10715000,74,457711141,1699016508949
10712000,10713000,54,320105720,1699016508959
10709000,10710000,24,1032348056,1699016508961
10714000,10715000,63,284700434,1699016508990
10700000,10701000,13,999718150,1699016508999
10711000,10712000,47,565982412,1699016509017
10720000,10721000,100,392100946,1699016509100
10773000,10774000,98,627466574,1699016509102
10715000,10716000,74,241539903,1699016509145
10713000,10714000,54,276244363,1699016509159
10710000,10711000,24,859033835,1699016509160
10711000,10712000,24,37301786,1699016509162
10712000,10713000,47,501758561,1699016509212
10701000,10702000,13,1185455411,1699016509217
10721000,10722000,100,430865165,1699016509295
10774000,10775000,98,429268472,1699016509296
10716000,10717000,74,330698093,1699016509342
10712000,10713000,24,555186124,1699016509356
10714000,10715000,54,317796975,1699016509358
10715000,10716000,63,231179443,1699016509377
10713000,10714000,47,392814603,1699016509406
10777000,10778000,98,657782769,1699016509490
10722000,10723000,100,526903024,1699016509494
10717000,10718000,74,233373414,1699016509538
10713000,10714000,24,307106858,1699016509552
10715000,10716000,54,536062895,1699016509558
10716000,10717000,63,408591165,1699016509571
10714000,10715000,47,826469515,1699016509603
10702000,10703000,13,677311598,1699016509659
10778000,10779000,98,2008009873,1699016509685
