debs$start:INTEGER(64 bits),debs$end:INTEGER(64 bits),debs$sid:INTEGER(64 bits),debs$absolute_v:INTEGER(64 bits),timestamp
1701184181350,1701184182350,47,15958535,1701184182685
1701184181400,1701184182400,47,15958535,1701184182685
1701184181550,1701184182550,100,25780479,1701184182685
1701184181600,1701184182600,100,24242664,1701184182685
1701184181500,1701184182500,24,28442372,1701184182690
1701184181550,1701184182550,24,28442372,1701184182690
1701184181600,1701184182600,24,27597690,1701184182770
1701184181650,1701184182650,24,27597690,1701184182770
1701184181700,1701184182700,24,24633131,1701184182770
1701184181400,1701184182400,54,19373408,1701184182776
1701184181450,1701184182450,54,19373408,1701184182776
1701184181450,1701184182450,47,17288700,1701184182780
1701184181500,1701184182500,47,17288700,1701184182780
1701184181450,1701184182450,63,12972908,1701184182810
1701184181500,1701184182500,63,12972908,1701184182810
1701184181650,1701184182650,100,25593367,1701184182819
1701184181700,1701184182700,100,23753654,1701184182819
1701184181550,1701184182550,47,18843856,1701184182867
1701184181600,1701184182600,47,16234341,1701184182867
1701184181600,1701184182600,13,21263511,1701184182896
1701184181650,1701184182650,13,19306629,1701184182896
1701184181750,1701184182750,24,26969240,1701184182901
1701184181800,1701184182800,24,24974952,1701184182901
1701184181750,1701184182750,100,25782490,1701184182903
1701184181800,1701184182800,100,22932403,1701184182903
1701184181550,1701184182550,63,14535931,1701184182913
1701184181600,1701184182600,63,12745234,1701184182913
1701184181500,1701184182500,54,21033803,1701184182938
1701184181550,1701184182550,54,21033803,1701184182938
1701184181600,1701184182600,54,23708250,1701184182938
1701184181650,1701184182650,54,20021891,1701184182938
1701184181650,1701184182650,47,17617806,1701184182942
1701184181700,1701184182700,47,16299048,1701184182942
1701184181700,1701184182700,13,24391932,1701184182974
1701184181750,1701184182750,13,21512591,1701184182974
1701184181850,1701184182850,24,26807129,1701184182979
1701184181900,1701184182900,24,23553159,1701184182979
1701184181800,1701184182800,13,23743209,1701184182986
1701184181850,1701184182850,13,23743209,1701184182986
1701184181700,1701184182700,54,22923567,1701184182994
1701184181750,1701184182750,54,20531561,1701184182994
1701184181650,1701184182650,63,14816093,1701184183006
1701184181700,1701184182700,63,14816093,1701184183006
1701184181850,1701184182850,100,26985285,1701184183030
1701184181900,1701184182900,100,24875632,1701184183030
1701184181750,1701184182750,47,18978047,1701184183037
1701184181800,1701184182800,47,17012340,1701184183037
1701184181950,1701184182950,24,25355887,1701184183087
1701184182000,1701184183000,24,22340137,1701184183087
1701184181900,1701184182900,13,22787854,1701184183091
1701184181950,1701184182950,13,22787854,1701184183091
1701184181800,1701184182800,54,25868700,1701184183094
1701184181850,1701184182850,54,23996582,1701184183094
1701184181950,1701184182950,100,26793240,1701184183121
1701184182000,1701184183000,100,26793240,1701184183121
1701184181750,1701184182750,63,14207139,1701184183140
1701184181800,1701184182800,63,14207139,1701184183140
1701184181850,1701184182850,47,18458997,1701184183147
1701184181900,1701184182900,47,16380044,1701184183147
1701184181900,1701184182900,54,26812712,1701184183169
1701184181950,1701184182950,54,23776984,1701184183169
1701184182000,1701184183000,54,27885168,1701184183169
1701184182050,1701184183050,54,26556462,1701184183169
1701184182000,1701184183000,13,24101246,1701184183171
1701184182050,1701184183050,13,24101246,1701184183171
1701184182050,1701184183050,24,24498634,1701184183199
1701184182100,1701184183100,24,19339367,1701184183199
1701184182050,1701184183050,100,27232325,1701184183215
1701184182100,1701184183100,100,27232325,1701184183215
1701184181950,1701184182950,47,18197415,1701184183230
1701184182000,1701184183000,47,14891265,1701184183230
1701184182050,1701184183050,47,16268777,1701184183242
1701184182100,1701184183100,47,14580988,1701184183242
1701184182100,1701184183100,13,25227608,1701184183258
1701184182150,1701184183150,13,25227608,1701184183258
1701184181850,1701184182850,63,13617920,1701184183260
1701184181900,1701184182900,63,13617920,1701184183260
1701184182100,1701184183100,54,29413865,1701184183266
1701184182150,1701184183150,54,27797352,1701184183266
1701184182150,1701184183150,24,21061192,1701184183299
1701184182200,1701184183200,24,18672683,1701184183299
1701184182200,1701184183200,54,31646885,1701184183340
1701184182250,1701184183250,54,28663168,1701184183340
1701184182150,1701184183150,100,27060428,1701184183342
1701184182200,1701184183200,100,27060428,1701184183342
1701184182250,1701184183250,100,20407843,1701184183342
1701184182200,1701184183200,13,25786143,1701184183385
1701184182250,1701184183250,13,25786143,1701184183385
1701184182300,1701184183300,13,25530029,1701184183385
1701184182250,1701184183250,24,21227952,1701184183409
1701184182300,1701184183300,24,19193980,1701184183409
1701184182150,1701184183150,47,16021880,1701184183441
1701184182200,1701184183200,47,14683376,1701184183441
1701184182250,1701184183250,47,16659316,1701184183441
1701184182300,1701184183300,47,16659316,1701184183441
1701184182300,1701184183300,100,23706508,1701184183451
1701184182350,1701184183350,100,20280633,1701184183451
1701184182350,1701184183350,13,25686071,1701184183473
1701184182400,1701184183400,13,23310590,1701184183473
1701184181950,1701184182950,63,13098232,1701184183478
1701184182000,1701184183000,63,13098232,1701184183478
1701184182300,1701184183300,54,30877490,1701184183489
1701184182350,1701184183350,54,30877490,1701184183489
1701184182350,1701184183350,24,23041654,1701184183496
1701184182400,1701184183400,24,21187027,1701184183496
1701184182350,1701184183350,47,17848861,1701184183526
1701184182400,1701184183400,47,17848861,1701184183526
1701184182400,1701184183400,100,23679002,1701184183573
1701184182450,1701184183450,100,21497805,1701184183573
1701184182400,1701184183400,54,33480485,1701184183578
1701184182450,1701184183450,54,33480485,1701184183578
1701184182450,1701184183450,13,26370847,1701184183585
1701184182500,1701184183500,13,24705311,1701184183585
1701184182050,1701184183050,63,14180190,1701184183586
1701184182100,1701184183100,63,14180190,1701184183586
1701184182450,1701184183450,24,23160586,1701184183623
1701184182500,1701184183500,24,21443223,1701184183623
1701184182450,1701184183450,47,18154705,1701184183640
1701184182500,1701184183500,47,18154705,1701184183640
1701184182500,1701184183500,54,34608160,1701184183681
1701184182550,1701184183550,54,34608160,1701184183681
1701184182500,1701184183500,100,25163020,1701184183683
1701184182550,1701184183550,100,23242665,1701184183683
1701184182550,1701184183550,13,27746657,1701184183687
1701184182600,1701184183600,13,26162901,1701184183687
1701184182150,1701184183150,63,15427425,1701184183687
1701184182200,1701184183200,63,15427425,1701184183687
1701184182250,1701184183250,63,13679193,1701184183687
1701184182550,1701184183550,47,18936516,1701184183713
1701184182600,1701184183600,47,18936516,1701184183713
1701184182550,1701184183550,24,23127130,1701184183714
1701184182600,1701184183600,24,19911745,1701184183714
1701184182600,1701184183600,54,35550432,1701184183759
1701184182650,1701184183650,54,35550432,1701184183759
1701184182300,1701184183300,63,17041438,1701184183760
1701184182350,1701184183350,63,15352370,1701184183760
1701184182600,1701184183600,100,25889840,1701184183786
1701184182650,1701184183650,100,24539137,1701184183786
1701184182650,1701184183650,13,27845826,1701184183826
1701184182700,1701184183700,13,22760523,1701184183826
1701184182650,1701184183650,24,22894018,1701184183832
1701184182700,1701184183700,24,22894018,1701184183832
1701184182650,1701184183650,47,19412717,1701184183836
1701184182700,1701184183700,47,19412717,1701184183836
1701184182400,1701184183400,63,17367516,1701184183854
1701184182450,1701184183450,63,15922526,1701184183854
1701184182700,1701184183700,54,34089258,1701184183862
1701184182750,1701184183750,54,34089258,1701184183862
1701184182500,1701184183500,63,17384925,1701184183863
1701184182550,1701184183550,63,15821902,1701184183863
1701184182750,1701184183750,47,18215913,1701184183937
1701184182800,1701184183800,47,18215913,1701184183937
1701184182850,1701184183850,47,16769256,1701184183937
1701184182750,1701184183750,24,23509589,1701184183938
1701184182800,1701184183800,24,23509589,1701184183938
1701184182850,1701184183850,24,21677412,1701184183938
1701184182600,1701184183600,63,17073948,1701184183950
1701184182650,1701184183650,63,15003089,1701184183950
1701184182800,1701184183800,54,31773866,1701184183964
1701184182850,1701184183850,54,31773866,1701184183964
1701184182900,1701184183900,54,28957736,1701184183964
1701184182700,1701184183700,100,28746793,1701184184005
1701184182750,1701184183750,100,26717957,1701184184005
1701184182700,1701184183700,63,16241489,1701184184031
1701184182750,1701184183750,63,15470709,1701184184031
1701184182900,1701184183900,24,26483737,1701184184056
1701184182950,1701184183950,24,24681009,1701184184056
1701184182900,1701184183900,47,17828646,1701184184063
1701184182950,1701184183950,47,16011275,1701184184063
1701184182750,1701184183750,13,25264308,1701184184075
1701184182800,1701184183800,13,23033690,1701184184075
1701184182950,1701184183950,54,31117281,1701184184097
1701184183000,1701184184000,54,27009097,1701184184097
1701184182800,1701184183800,100,31906642,1701184184135
1701184182850,1701184183850,100,27853760,1701184184135
1701184182800,1701184183800,63,17261513,1701184184153
1701184182850,1701184183850,63,16368421,1701184184153
1701184183000,1701184184000,24,29068245,1701184184167
1701184183050,1701184184050,24,26909748,1701184184167
1701184183000,1701184184000,47,17859167,1701184184181
1701184183050,1701184184050,47,16481655,1701184184181
1701184182850,1701184183850,13,24734015,1701184184186
1701184182900,1701184183900,13,23393369,1701184184186
1701184183050,1701184184050,54,29867071,1701184184205
1701184183100,1701184184100,54,27009668,1701184184205
1701184182900,1701184183900,100,34439564,1701184184208
1701184182950,1701184183950,100,32521956,1701184184208
1701184182900,1701184183900,63,17598706,1701184184214
1701184182950,1701184183950,63,16794243,1701184184214
1701184183000,1701184184000,100,43170321,1701184184222
1701184183050,1701184184050,100,41643869,1701184184222
1701184183100,1701184184100,100,41643869,1701184184222
1701184183100,1701184184100,24,30789289,1701184184239
1701184183150,1701184184150,24,29067464,1701184184239
1701184182950,1701184183950,13,27017543,1701184184274
1701184183000,1701184184000,13,24374152,1701184184274
1701184183100,1701184184100,47,18230720,1701184184290
1701184183150,1701184184150,47,16789828,1701184184290
1701184183150,1701184184150,100,49275483,1701184184297
1701184183200,1701184184200,100,49275483,1701184184297
1701184183000,1701184184000,63,18022485,1701184184331
1701184183050,1701184184050,63,15933823,1701184184331
1701184183200,1701184184200,47,19581870,1701184184370
1701184183250,1701184184250,47,17605930,1701184184370
1701184183200,1701184184200,24,30938680,1701184184374
1701184183250,1701184184250,24,28383411,1701184184374
1701184183050,1701184184050,13,26621465,1701184184384
1701184183100,1701184184100,13,23597454,1701184184384
1701184183250,1701184184250,100,56538901,1701184184398
1701184183300,1701184184300,100,53240236,1701184184398
1701184183150,1701184184150,54,30617839,1701184184405
1701184183200,1701184184200,54,26768306,1701184184405
1701184183250,1701184184250,54,28961616,1701184184405
1701184183300,1701184184300,54,26747294,1701184184405
1701184183100,1701184184100,63,17444913,1701184184423
1701184183150,1701184184150,63,15090657,1701184184423
1701184183300,1701184184300,24,29789388,1701184184451
1701184183350,1701184184350,24,25941714,1701184184451
1701184183300,1701184184300,47,20149984,1701184184469
1701184183350,1701184184350,47,17307280,1701184184469
1701184183200,1701184184200,63,16398867,1701184184498
1701184183250,1701184184250,63,16398867,1701184184498
1701184183150,1701184184150,13,24980466,1701184184498
1701184183200,1701184184200,13,21155903,1701184184498
1701184183350,1701184184350,54,28272491,1701184184501
1701184183400,1701184184400,54,23211235,1701184184501
1701184183350,1701184184350,100,61398624,1701184184503
1701184183400,1701184184400,100,58000255,1701184184503
1701184183400,1701184184400,24,29106297,1701184184544
1701184183450,1701184184450,24,27132738,1701184184544
1701184183400,1701184184400,47,20023380,1701184184565
1701184183450,1701184184450,47,18387371,1701184184565
1701184183500,1701184184500,47,20024965,1701184184565
1701184183300,1701184184300,63,14480093,1701184184590
1701184183350,1701184184350,63,14480093,1701184184590
1701184183400,1701184184400,63,13333658,1701184184595
1701184183450,1701184184450,63,13333658,1701184184595
1701184183450,1701184184450,100,65975381,1701184184596
1701184183500,1701184184500,100,62310166,1701184184596
1701184183450,1701184184450,54,25011348,1701184184620
1701184183500,1701184184500,54,22223278,1701184184620
1701184183250,1701184184250,13,23174716,1701184184642
1701184183300,1701184184300,13,21417992,1701184184642
1701184183500,1701184184500,24,29529587,1701184184666
1701184183550,1701184184550,24,27845680,1701184184666
1701184183550,1701184184550,47,18034146,1701184184673
1701184183600,1701184184600,47,18034146,1701184184673
1701184183500,1701184184500,63,13222706,1701184184677
1701184183550,1701184184550,63,13222706,1701184184677
1701184183350,1701184184350,13,25233536,1701184184720
1701184183400,1701184184400,13,25233536,1701184184720
1701184183550,1701184184550,54,24244083,1701184184725
1701184183600,1701184184600,54,20627364,1701184184725
1701184183550,1701184184550,100,68131854,1701184184736
1701184183600,1701184184600,100,65484679,1701184184736
1701184183600,1701184184600,63,13038587,1701184184762
1701184183650,1701184184650,63,13038587,1701184184762
1701184183600,1701184184600,24,31037441,1701184184769
1701184183650,1701184184650,24,28055168,1701184184769
1701184183650,1701184184650,47,18288730,1701184184771
1701184183700,1701184184700,47,18288730,1701184184771
1701184183650,1701184184650,54,23660391,1701184184810
1701184183700,1701184184700,54,22219889,1701184184810
1701184183450,1701184184450,13,24074109,1701184184812
1701184183500,1701184184500,13,24074109,1701184184812
1701184183650,1701184184650,100,69245358,1701184184842
1701184183700,1701184184700,100,65037702,1701184184842
1701184183700,1701184184700,24,32366241,1701184184878
1701184183750,1701184184750,24,29414561,1701184184878
1701184183550,1701184184550,13,22472568,1701184184891
1701184183600,1701184184600,13,22472568,1701184184891
1701184183750,1701184184750,54,23714326,1701184184896
1701184183800,1701184184800,54,20692579,1701184184896
1701184183750,1701184184750,47,20766240,1701184184898
1701184183800,1701184184800,47,20766240,1701184184898
1701184183700,1701184184700,63,13634724,1701184184908
1701184183750,1701184184750,63,13634724,1701184184908
1701184183800,1701184184800,63,11843920,1701184184908
1701184183750,1701184184750,100,68390880,1701184184912
1701184183800,1701184184800,100,63202195,1701184184912
1701184183850,1701184184850,47,27376336,1701184184969
1701184183900,1701184184900,47,26316946,1701184184969
1701184183800,1701184184800,24,32603412,1701184184974
1701184183850,1701184184850,24,32603412,1701184184974
1701184183650,1701184184650,13,24253671,1701184184985
1701184183700,1701184184700,13,24253671,1701184184985
1701184183850,1701184184850,63,12804544,1701184184985
1701184183900,1701184184900,63,11574259,1701184184985
1701184183850,1701184184850,54,22999095,1701184185016
1701184183900,1701184184900,54,22999095,1701184185016
1701184183850,1701184184850,100,64694563,1701184185026
1701184183900,1701184184900,100,58108759,1701184185026
1701184183950,1701184184950,100,58108759,1701184185026
1701184183750,1701184184750,13,24324233,1701184185079
1701184183800,1701184184800,13,24324233,1701184185079
1701184183900,1701184184900,24,30141157,1701184185088
1701184183950,1701184184950,24,30141157,1701184185088
1701184183950,1701184184950,47,33644278,1701184185097
1701184184000,1701184185000,47,31796386,1701184185097
1701184183950,1701184184950,63,12861514,1701184185103
1701184184000,1701184185000,63,11633272,1701184185103
1701184184000,1701184185000,100,50550726,1701184185114
1701184184050,1701184185050,100,50550726,1701184185114
1701184183950,1701184184950,54,23233601,1701184185121
1701184184000,1701184185000,54,23233601,1701184185121
1701184184000,1701184185000,24,29080794,1701184185181
1701184184050,1701184185050,24,29080794,1701184185181
1701184183850,1701184184850,13,25950905,1701184185192
1701184183900,1701184184900,13,25950905,1701184185192
1701184183950,1701184184950,13,22326731,1701184185192
1701184184050,1701184185050,47,35237057,1701184185199
1701184184100,1701184185100,47,33487992,1701184185199
1701184184050,1701184185050,63,13576587,1701184185207
1701184184100,1701184185100,63,12065497,1701184185207
1701184184100,1701184185100,100,56111967,1701184185222
1701184184150,1701184185150,100,46476418,1701184185222
1701184184050,1701184185050,54,23399493,1701184185230
1701184184100,1701184185100,54,23399493,1701184185230
1701184184150,1701184185150,54,19791322,1701184185230
1701184184100,1701184185100,24,28031298,1701184185280
1701184184150,1701184185150,24,28031298,1701184185280
1701184184200,1701184185200,24,26160082,1701184185280
1701184184000,1701184185000,13,23634392,1701184185291
1701184184050,1701184185050,13,21387079,1701184185291
1701184184150,1701184185150,63,13966142,1701184185291
1701184184200,1701184185200,63,12657932,1701184185291
1701184184150,1701184185150,47,36548372,1701184185299
1701184184200,1701184185200,47,33756330,1701184185299
1701184184200,1701184185200,100,53563697,1701184185348
1701184184250,1701184185250,100,46300279,1701184185348
1701184184200,1701184185200,54,22136225,1701184185352
1701184184250,1701184185250,54,19942915,1701184185352
1701184184250,1701184185250,24,28355889,1701184185373
1701184184300,1701184185300,24,26949912,1701184185373
1701184184100,1701184185100,13,22783294,1701184185396
1701184184150,1701184185150,13,21400282,1701184185396
1701184184250,1701184185250,63,15298644,1701184185406
1701184184300,1701184185300,63,13855173,1701184185406
1701184184250,1701184185250,47,37235580,1701184185415
1701184184300,1701184185300,47,34691526,1701184185415
1701184184300,1701184185300,100,52739404,1701184185433
1701184184350,1701184185350,100,44581016,1701184185433
1701184184300,1701184185300,54,22324188,1701184185462
1701184184350,1701184185350,54,20798991,1701184185462
1701184184350,1701184185350,24,28206083,1701184185491
1701184184400,1701184185400,24,25041500,1701184185491
1701184184350,1701184185350,63,16688819,1701184185499
1701184184400,1701184185400,63,15820108,1701184185499
1701184184200,1701184185200,13,24024833,1701184185512
1701184184250,1701184185250,13,22006020,1701184185512
1701184184350,1701184185350,47,42063644,1701184185513
1701184184400,1701184185400,47,39347544,1701184185513
1701184184400,1701184185400,100,50608393,1701184185541
1701184184450,1701184185450,100,42633267,1701184185541
1701184184400,1701184185400,54,22332633,1701184185565
1701184184450,1701184185450,54,20532520,1701184185565
1701184184450,1701184185450,47,49638658,1701184185597
1701184184500,1701184185500,47,48001064,1701184185597
1701184184450,1701184185450,24,27376651,1701184185604
1701184184500,1701184185500,24,24979802,1701184185604
1701184184450,1701184185450,63,17443570,1701184185622
1701184184500,1701184185500,63,16092123,1701184185622
1701184184300,1701184185300,13,24777837,1701184185632
1701184184350,1701184185350,13,20806251,1701184185632
1701184184500,1701184185500,54,23005765,1701184185640
1701184184550,1701184185550,54,20984960,1701184185640
1701184184500,1701184185500,100,52886872,1701184185653
1701184184550,1701184185550,100,47065184,1701184185653
1701184184550,1701184185550,24,25739690,1701184185695
1701184184600,1701184185600,24,22547929,1701184185695
1701184184550,1701184185550,47,54371454,1701184185705
1701184184600,1701184185600,47,54371454,1701184185705
1701184184400,1701184185400,13,21810725,1701184185720
1701184184450,1701184185450,13,19909895,1701184185720
1701184184600,1701184185600,100,53985461,1701184185745
1701184184650,1701184185650,100,50224782,1701184185745
1701184184600,1701184185600,54,25413975,1701184185762
1701184184650,1701184185650,54,22380948,1701184185762
1701184184500,1701184185500,13,22517608,1701184185775
1701184184550,1701184185550,13,21077803,1701184185775
1701184184600,1701184185600,13,22953599,1701184185776
1701184184650,1701184185650,13,19489571,1701184185776
1701184184650,1701184185650,24,24304964,1701184185790
1701184184700,1701184185700,24,19993891,1701184185790
1701184184550,1701184185550,63,18518014,1701184185827
1701184184600,1701184185600,63,17450087,1701184185827
1701184184650,1701184185650,47,56753093,1701184185828
1701184184700,1701184185700,47,56753093,1701184185828
1701184184650,1701184185650,63,18722881,1701184185847
1701184184700,1701184185700,63,16888344,1701184185847
1701184184700,1701184185700,100,55354627,1701184185849
1701184184750,1701184185750,100,52001449,1701184185849
1701184184700,1701184185700,13,20777063,1701184185866
1701184184750,1701184185750,13,18202716,1701184185866
1701184184750,1701184185750,47,57839654,1701184185909
1701184184800,1701184185800,47,57839654,1701184185909
1701184184750,1701184185750,24,21350189,1701184185926
1701184184800,1701184185800,24,18161338,1701184185926
1701184184800,1701184185800,100,56095703,1701184185962
1701184184850,1701184185850,100,54603335,1701184185962
1701184184800,1701184185800,13,19853686,1701184185970
1701184184850,1701184185850,13,16526689,1701184185970
1701184184700,1701184185700,54,24461852,1701184186018
1701184184750,1701184185750,54,22967415,1701184186018
1701184184850,1701184185850,24,19538666,1701184186020
1701184184900,1701184185900,24,17194596,1701184186020
1701184184900,1701184185900,100,58002861,1701184186066
1701184184950,1701184185950,100,58002861,1701184186066
1701184184900,1701184185900,13,18771949,1701184186070
1701184184950,1701184185950,13,18771949,1701184186070
1701184184750,1701184185750,63,17834795,1701184186093
1701184184800,1701184185800,63,17834795,1701184186093
1701184184800,1701184185800,54,25249196,1701184186110
1701184184850,1701184185850,54,22942680,1701184186110
1701184184950,1701184185950,24,18629395,1701184186114
1701184185000,1701184186000,24,15302522,1701184186114
1701184185000,1701184186000,100,62293536,1701184186172
1701184185050,1701184186050,100,62293536,1701184186172
1701184184850,1701184185850,47,55945968,1701184186181
1701184184900,1701184185900,47,55945968,1701184186181
1701184184850,1701184185850,63,18440500,1701184186206
1701184184900,1701184185900,63,18440500,1701184186206
1701184185050,1701184186050,24,18040995,1701184186228
1701184185100,1701184186100,24,15210950,1701184186228
1701184184900,1701184185900,54,24568190,1701184186262
1701184184950,1701184185950,54,22174139,1701184186262
1701184185000,1701184186000,54,22174139,1701184186262
1701184185100,1701184186100,100,65929259,1701184186279
1701184185150,1701184186150,100,65929259,1701184186279
1701184184950,1701184185950,47,49880858,1701184186287
1701184185000,1701184186000,47,49880858,1701184186287
1701184185050,1701184186050,47,47261520,1701184186287
1701184185150,1701184186150,24,17774946,1701184186305
1701184185200,1701184186200,24,17774946,1701184186305
1701184185000,1701184186000,13,18999132,1701184186306
1701184185050,1701184186050,13,18999132,1701184186306
1701184184950,1701184185950,63,18533462,1701184186318
1701184185000,1701184186000,63,18533462,1701184186318
1701184185050,1701184186050,54,21173923,1701184186336
1701184185100,1701184186100,54,21173923,1701184186336
1701184185200,1701184186200,100,67635766,1701184186361
1701184185250,1701184186250,100,67635766,1701184186361
1701184185300,1701184186300,100,61196641,1701184186361
1701184185100,1701184186100,47,48029298,1701184186384
1701184185150,1701184186150,47,44968918,1701184186384
1701184185100,1701184186100,13,20491662,1701184186389
1701184185150,1701184186150,13,20491662,1701184186389
1701184185050,1701184186050,63,18120066,1701184186396
1701184185100,1701184186100,63,18120066,1701184186396
1701184185200,1701184186200,13,20064797,1701184186401
1701184185250,1701184186250,13,20064797,1701184186401
1701184185150,1701184186150,54,23414314,1701184186413
1701184185200,1701184186200,54,21069411,1701184186413
1701184185250,1701184186250,54,22877788,1701184186419
1701184185300,1701184186300,54,20496515,1701184186419
1701184185250,1701184186250,24,18107829,1701184186431
1701184185300,1701184186300,24,18107829,1701184186431
1701184185350,1701184186350,100,66443028,1701184186470
1701184185400,1701184186400,100,60415651,1701184186470
1701184185300,1701184186300,13,18987670,1701184186487
1701184185350,1701184186350,13,18987670,1701184186487
1701184185200,1701184186200,47,46060763,1701184186494
1701184185250,1701184186250,47,42581513,1701184186494
1701184185150,1701184186150,63,17569420,1701184186495
1701184185200,1701184186200,63,17569420,1701184186495
1701184185350,1701184186350,24,18122336,1701184186542
1701184185400,1701184186400,24,18122336,1701184186542
1701184185300,1701184186300,47,44658549,1701184186551
1701184185350,1701184186350,47,37286431,1701184186551
1701184185400,1701184186400,47,38817644,1701184186551
1701184185450,1701184186450,47,28526530,1701184186551
1701184185250,1701184186250,63,16229888,1701184186598
1701184185300,1701184186300,63,16229888,1701184186598
1701184185350,1701184186350,63,15472041,1701184186598
