debs$start:INTEGER(64 bits),debs$end:INTEGER(64 bits),debs$sid:INTEGER(16 bits),debs$absolute_v:INTEGER(64 bits),debs$absolute_a:INTEGER(64 bits),timestamp
10648000,10649000,100,1699367749959,1484844,1699367725976
10648000,10649000,54,1699367723595,1251860,1699367725976
10648000,10649000,47,1699367750401,965338,1699367725976
10648000,10649000,63,1699367750646,907283,1699367725976
10648000,10649000,13,1699367750593,1186298,1699367725976
10648000,10649000,74,1699367750571,861096,1699367725976
10648000,10649000,24,1699367750857,1061613,1699367725976
10649000,10650000,98,1699367746164,1587938,1699367726481
10649000,10650000,100,1699367750477,1067627,1699367726481
10649000,10650000,54,1699367724093,1166485,1699367726481
10649000,10650000,47,1699367750934,833204,1699367726481
10649000,10650000,63,1699367751144,1128411,1699367726481
10649000,10650000,13,1699367751191,1319500,1699367726481
10649000,10650000,74,1699367751222,914948,1699367726481
10649000,10650000,24,1699367751366,1120897,1699367726481
10650000,10651000,98,1699367746552,861259,1699367726967
10650000,10651000,100,1699367750996,1035080,1699367726967
10650000,10651000,54,1699367724514,1172267,1699367726967
10650000,10651000,47,1699367751416,1158905,1699367726967
10650000,10651000,13,1699367751663,1314169,1699367726967
10650000,10651000,63,1699367751625,1055217,1699367726967
10650000,10651000,74,1699367751737,894948,1699367726967
10650000,10651000,24,1699367751911,1423883,1699367726967
10651000,10652000,100,1699367751522,1304120,1699367727469
10651000,10652000,47,1699367751772,1298589,1699367727469
10651000,10652000,54,1699367725105,1301602,1699367727469
10651000,10652000,13,1699367752078,1384631,1699367727469
10651000,10652000,63,1699367752166,1150009,1699367727469
10651000,10652000,74,1699367752321,1238920,1699367727469
10651000,10652000,24,1699367752435,1378683,1699367727469
10652000,10653000,100,1699367752046,1288735,1699367727946
10652000,10653000,54,1699367725623,1491453,1699367727946
10652000,10653000,13,1699367752545,1273904,1699367727946
10652000,10653000,47,1699367752465,1366504,1699367727946
10652000,10653000,74,1699367752668,936457,1699367727946
10652000,10653000,63,1699367752673,1105491,1699367727946
10652000,10653000,24,1699367752902,1391956,1699367727946
10653000,10654000,98,1699367746596,1468247,1699367728363
10653000,10654000,100,1699367752406,1090641,1699367728363
10653000,10654000,54,1699367726091,1366166,1699367728363
10653000,10654000,13,1699367752996,1065857,1699367728363
10653000,10654000,47,1699367752927,1011690,1699367728363
10653000,10654000,63,1699367753287,1240159,1699367728363
10653000,10654000,74,1699367753200,1055786,1699367728363
10653000,10654000,24,1699367753391,1069675,1699367728363
10654000,10655000,98,1699367747045,1756339,1699367728967
10654000,10655000,100,1699367752917,1030838,1699367728967
10654000,10655000,54,1699367726555,1064551,1699367728967
10654000,10655000,47,1699367753468,1793322,1699367728967
10654000,10655000,13,1699367753739,1300654,1699367728967
10654000,10655000,63,1699367753794,1240939,1699367728967
10654000,10655000,74,1699367753741,1033693,1699367728967
10654000,10655000,24,1699367753872,1057638,1699367728967
10655000,10656000,98,1699367747145,1078146,1699367729506
10655000,10656000,100,1699367753514,882300,1699367729506
10655000,10656000,54,1699367727104,1165850,1699367729506
10655000,10656000,47,1699367753897,1063230,1699367729506
10655000,10656000,63,1699367754353,1031904,1699367729506
10655000,10656000,24,1699367754300,1333430,1699367729506
10655000,10656000,13,1699367754212,1225495,1699367729506
10655000,10656000,74,1699367754340,1051617,1699367729506
10656000,10657000,98,1699367747623,1348255,1699367730089
10656000,10657000,100,1699367754058,971727,1699367730089
10656000,10657000,54,1699367727542,1047063,1699367730089
10656000,10657000,47,1699367754372,1784685,1699367730089
10656000,10657000,13,1699367754792,1464457,1699367730089
10656000,10657000,24,1699367754792,1449243,1699367730089
10656000,10657000,63,1699367754841,1005324,1699367730089
10656000,10657000,74,1699367754957,1111332,1699367730089
10657000,10658000,98,1699367748077,1330736,1699367730591
10657000,10658000,54,1699367728057,1069044,1699367730591
10657000,10658000,100,1699367754622,980735,1699367730591
10657000,10658000,47,1699367754845,1225354,1699367730591
10657000,10658000,24,1699367755375,1290766,1699367730591
10657000,10658000,13,1699367755337,1351847,1699367730591
10657000,10658000,63,1699367755437,992456,1699367730591
10657000,10658000,74,1699367755463,996733,1699367730591
10658000,10659000,98,1699367748515,1222805,1699367731139
10658000,10659000,100,1699367755166,1212679,1699367731139
10658000,10659000,54,1699367728584,1010332,1699367731139
10658000,10659000,47,1699367755440,1555282,1699367731139
10658000,10659000,13,1699367755785,1631245,1699367731139
10658000,10659000,24,1699367755813,1627288,1699367731139
10658000,10659000,63,1699367755925,816965,1699367731139
10658000,10659000,74,1699367756055,1078373,1699367731139
10659000,10660000,98,1699367748521,1620768,1699367731675
10659000,10660000,54,1699367729050,2016545,1699367731675
10659000,10660000,100,1699367755590,1152580,1699367731675
10659000,10660000,47,1699367755950,2122744,1699367731675
10659000,10660000,13,1699367756318,1119518,1699367731675
10659000,10660000,24,1699367756296,1056015,1699367731675
10659000,10660000,63,1699367756383,946593,1699367731675
10659000,10660000,74,1699367756556,966024,1699367731675
10660000,10661000,54,1699367729384,952772,1699367732203
10660000,10661000,100,1699367756151,1355196,1699367732203
10660000,10661000,47,1699367756524,1006170,1699367732203
10660000,10661000,13,1699367756898,1042225,1699367732203
10660000,10661000,24,1699367756848,1175033,1699367732203
10660000,10661000,63,1699367756960,1059438,1699367732203
10660000,10661000,74,1699367757113,828051,1699367732203
10661000,10662000,98,1699367748556,1030532,1699367732795
10661000,10662000,54,1699367729837,1239476,1699367732795
10661000,10662000,100,1699367756582,1985382,1699367732795
10661000,10662000,47,1699367757022,1760149,1699367732795
10661000,10662000,13,1699367757373,1258053,1699367732795
10661000,10662000,63,1699367757439,795899,1699367732795
10661000,10662000,24,1699367757355,1219173,1699367732795
10661000,10662000,74,1699367757691,972597,1699367732795
10662000,10663000,98,1699367748629,2096302,1699367733292
10662000,10663000,54,1699367730280,1118735,1699367733292
10662000,10663000,100,1699367757118,1237651,1699367733292
10662000,10663000,47,1699367757658,872863,1699367733292
10662000,10663000,13,1699367757857,1355805,1699367733292
10662000,10663000,24,1699367757883,905298,1699367733292
10662000,10663000,63,1699367757957,1112569,1699367733292
10662000,10663000,74,1699367758196,874721,1699367733292
10663000,10664000,54,1699367730743,1018370,1699367733875
10663000,10664000,100,1699367757578,1804805,1699367733875
10663000,10664000,13,1699367758313,1451132,1699367733875
10663000,10664000,47,1699367758200,702063,1699367733875
10663000,10664000,24,1699367758327,1212671,1699367733875
10663000,10664000,63,1699367758521,849434,1699367733875
10663000,10664000,74,1699367758762,1251117,1699367733875
10664000,10665000,54,1699367731176,1298730,1699367734401
10664000,10665000,100,1699367758049,1497338,1699367734401
10664000,10665000,13,1699367758837,1372431,1699367734401
10664000,10665000,24,1699367758865,1278836,1699367734401
10664000,10665000,47,1699367758856,804430,1699367734401
10664000,10665000,63,1699367759016,861543,1699367734401
10664000,10665000,74,1699367759320,1404399,1699367734401
10665000,10666000,98,1699367748941,1491247,1699367734967
10665000,10666000,54,1699367731665,1295576,1699367734967
10665000,10666000,100,1699367758566,1504508,1699367734967
10665000,10666000,24,1699367759398,1350445,1699367734967
10665000,10666000,47,1699367759437,722825,1699367734967
10665000,10666000,63,1699367759540,955308,1699367734967
10665000,10666000,13,1699367759667,1205758,1699367734967
10665000,10666000,74,1699367759853,805624,1699367734967
10666000,10667000,98,1699367749028,1156834,1699367735530
10666000,10667000,54,1699367732185,1142590,1699367735530
10666000,10667000,100,1699367759117,2084249,1699367735530
10666000,10667000,24,1699367759914,1375437,1699367735530
10666000,10667000,47,1699367759956,806147,1699367735530
10666000,10667000,63,1699367760038,1027783,1699367735530
10666000,10667000,13,1699367760212,1449588,1699367735530
10666000,10667000,74,1699367760416,1051257,1699367735530
10667000,10668000,98,1699367749447,652248,1699367736112
10667000,10668000,54,1699367732739,1157960,1699367736112
10667000,10668000,100,1699367759626,1990884,1699367736112
10667000,10668000,47,1699367760431,915716,1699367736112
10667000,10668000,63,1699367760511,909617,1699367736112
10667000,10668000,24,1699367760431,1415661,1699367736112
10667000,10668000,13,1699367760693,1319346,1699367736112
10667000,10668000,74,1699367760955,1032037,1699367736112
10668000,10669000,98,1699367749507,1426959,1699367736618
10668000,10669000,54,1699367733292,1016824,1699367736618
10668000,10669000,100,1699367760167,1748844,1699367736618
10668000,10669000,63,1699367760961,1101044,1699367736618
10668000,10669000,24,1699367760920,1144062,1699367736618
10668000,10669000,47,1699367760962,827547,1699367736618
10668000,10669000,13,1699367761281,1304088,1699367736618
10668000,10669000,74,1699367761526,1347891,1699367736618
10669000,10670000,98,1699367749583,1692828,1699367737250
10669000,10670000,54,1699367733688,1039750,1699367737250
10669000,10670000,100,1699367760674,1419151,1699367737250
10669000,10670000,63,1699367761435,1041217,1699367737250
10669000,10670000,24,1699367761438,1351348,1699367737250
10669000,10670000,47,1699367761543,969112,1699367737250
10669000,10670000,13,1699367761872,1293054,1699367737250
10669000,10670000,74,1699367762097,1502102,1699367737250
10670000,10671000,98,1699367750107,1910588,1699367737739
10670000,10671000,54,1699367734099,953165,1699367737739
10670000,10671000,100,1699367761147,1176551,1699367737739
10670000,10671000,24,1699367761903,1230766,1699367737739
10670000,10671000,63,1699367761919,1065923,1699367737739
10670000,10671000,47,1699367762010,968334,1699367737739
10670000,10671000,13,1699367762329,1317426,1699367737739
10670000,10671000,74,1699367762643,1108959,1699367737739
10671000,10672000,98,1699367750586,817619,1699367738306
10671000,10672000,54,1699367734640,1082968,1699367738306
10671000,10672000,100,1699367761598,1003705,1699367738306
10671000,10672000,24,1699367762396,1171505,1699367738306
10671000,10672000,47,1699367762513,922726,1699367738306
10671000,10672000,13,1699367762805,1335831,1699367738306
10671000,10672000,63,1699367762889,1025437,1699367738306
10671000,10672000,74,1699367763245,1021322,1699367738306
10672000,10673000,98,1699367750927,1179187,1699367738880
10672000,10673000,54,1699367734968,1450724,1699367738880
10672000,10673000,100,1699367762040,925541,1699367738880
10672000,10673000,24,1699367762946,1320567,1699367738880
10672000,10673000,47,1699367763064,1114558,1699367738880
10672000,10673000,13,1699367763265,1141714,1699367738880
10672000,10673000,63,1699367763405,1066873,1699367738880
10672000,10673000,74,1699367763756,1025619,1699367738880
10673000,10674000,54,1699367735479,2430746,1699367739407
10673000,10674000,100,1699367762517,1060979,1699367739407
10673000,10674000,24,1699367763484,1099244,1699367739407
10673000,10674000,47,1699367763595,1176459,1699367739407
10673000,10674000,13,1699367763761,1281685,1699367739407
10673000,10674000,63,1699367763892,1061250,1699367739407
10673000,10674000,74,1699367764318,790854,1699367739407
10674000,10675000,54,1699367735978,1352007,1699367739955
10674000,10675000,100,1699367762964,1120975,1699367739955
10674000,10675000,24,1699367764049,971669,1699367739955
10674000,10675000,47,1699367764146,1331526,1699367739955
10674000,10675000,13,1699367764382,1268381,1699367739955
10674000,10675000,63,1699367764443,849273,1699367739955
10674000,10675000,74,1699367764853,1240470,1699367739955
10675000,10676000,98,1699367750981,1237758,1699367740496
10675000,10676000,54,1699367736481,1519739,1699367740496
10675000,10676000,100,1699367763430,1044346,1699367740496
10675000,10676000,13,1699367764889,1475665,1699367740496
10675000,10676000,63,1699367764927,978497,1699367740496
10675000,10676000,24,1699367764786,1311792,1699367740496
10675000,10676000,47,1699367764956,1619082,1699367740496
10675000,10676000,74,1699367765414,1425263,1699367740496
10676000,10677000,98,1699367751050,1159889,1699367741059
10676000,10677000,54,1699367736869,1142247,1699367741059
10676000,10677000,100,1699367763919,849779,1699367741059
10676000,10677000,24,1699367765327,1163868,1699367741059
10676000,10677000,63,1699367765287,883883,1699367741059
10676000,10677000,47,1699367765461,1071721,1699367741059
10676000,10677000,13,1699367765643,1373759,1699367741059
10676000,10677000,74,1699367765994,1130459,1699367741059
10677000,10678000,98,1699367751464,2012556,1699367741602
10677000,10678000,54,1699367737383,1349195,1699367741602
10677000,10678000,100,1699367764323,1445944,1699367741602
10677000,10678000,24,1699367765723,1068749,1699367741602
10677000,10678000,63,1699367765754,1049644,1699367741602
10677000,10678000,47,1699367766000,1056526,1699367741602
10677000,10678000,13,1699367766166,1306080,1699367741602
10677000,10678000,74,1699367766503,1071181,1699367741602
10678000,10679000,98,1699367751533,1496332,1699367742151
10678000,10679000,54,1699367737905,1574041,1699367742151
10678000,10679000,100,1699367764798,1283622,1699367742151
10678000,10679000,63,1699367766277,1022438,1699367742151
10678000,10679000,24,1699367766208,1443017,1699367742151
10678000,10679000,47,1699367766609,1655936,1699367742151
10678000,10679000,13,1699367766710,1789913,1699367742151
10678000,10679000,74,1699367767077,1058010,1699367742151
10679000,10680000,98,1699367751957,2059678,1699367742692
10679000,10680000,54,1699367738376,1236283,1699367742692
10679000,10680000,100,1699367765303,1467237,1699367742692
10679000,10680000,24,1699367766778,1751153,1699367742692
10679000,10680000,63,1699367766772,974477,1699367742692
10679000,10680000,13,1699367767228,1201005,1699367742692
10679000,10680000,47,1699367767185,1239129,1699367742692
10679000,10680000,74,1699367767618,1244251,1699367742692
10680000,10681000,54,1699367738676,1220131,1699367743178
10680000,10681000,100,1699367765739,1426763,1699367743178
10680000,10681000,24,1699367767278,1698193,1699367743178
10680000,10681000,63,1699367767263,1100445,1699367743178
10680000,10681000,13,1699367767735,2062580,1699367743178
10680000,10681000,47,1699367767709,1106439,1699367743178
10680000,10681000,74,1699367768113,1157010,1699367743178
10681000,10682000,54,1699367739257,1402316,1699367743736
10681000,10682000,100,1699367766187,1287943,1699367743736
10681000,10682000,24,1699367767750,1329396,1699367743736
10681000,10682000,63,1699367767806,2076513,1699367743736
10681000,10682000,13,1699367768217,1628390,1699367743736
10681000,10682000,47,1699367768244,1073955,1699367743736
10681000,10682000,74,1699367768704,1052600,1699367743736
10682000,10683000,98,1699367752048,1602990,1699367744231
10682000,10683000,54,1699367739645,1342880,1699367744231
10682000,10683000,100,1699367766672,1089906,1699367744231
10682000,10683000,24,1699367768226,1289016,1699367744231
10682000,10683000,63,1699367768288,2118083,1699367744231
10682000,10683000,13,1699367768701,1876798,1699367744231
10682000,10683000,47,1699367768718,999408,1699367744231
10682000,10683000,74,1699367769188,1797415,1699367744231
10683000,10684000,98,1699367752502,1481159,1699367744779
10683000,10684000,54,1699367739939,1222161,1699367744779
10683000,10684000,100,1699367767106,1000349,1699367744779
10683000,10684000,24,1699367768744,1298408,1699367744779
10683000,10684000,63,1699367768839,2525421,1699367744779
10683000,10684000,13,1699367769229,1523553,1699367744779
10683000,10684000,47,1699367769205,1035239,1699367744779
10683000,10684000,74,1699367769746,1688845,1699367744779
10684000,10685000,98,1699367753043,1857409,1699367745323
10684000,10685000,54,1699367740431,1060584,1699367745323
10684000,10685000,100,1699367767620,1108305,1699367745323
10684000,10685000,24,1699367769350,1383615,1699367745323
10684000,10685000,63,1699367769330,4211023,1699367745323
10684000,10685000,13,1699367769712,1518442,1699367745323
10684000,10685000,47,1699367769738,771789,1699367745323
10684000,10685000,74,1699367770260,1002631,1699367745323
10685000,10686000,98,1699367753582,628574,1699367745859
10685000,10686000,54,1699367740978,1081810,1699367745859
10685000,10686000,100,1699367767688,1222229,1699367745859
10685000,10686000,24,1699367769879,1623686,1699367745859
10685000,10686000,63,1699367769873,1493900,1699367745859
10685000,10686000,13,1699367770200,1468286,1699367745859
10685000,10686000,47,1699367770191,812256,1699367745859
10685000,10686000,74,1699367770812,1475781,1699367745859
10686000,10687000,100,1699367767780,1281267,1699367746373
10686000,10687000,54,1699367741477,1338552,1699367746373
10686000,10687000,63,1699367770343,1729881,1699367746373
10686000,10687000,24,1699367770384,1322960,1699367746373
10686000,10687000,47,1699367770741,1108709,1699367746373
10686000,10687000,13,1699367771106,1378049,1699367746373
10686000,10687000,74,1699367771350,1000866,1699367746373
10687000,10688000,98,1699367753605,1483026,1699367746864
10687000,10688000,100,1699367768252,1095778,1699367746864
10687000,10688000,54,1699367742041,1573053,1699367746864
10687000,10688000,63,1699367770836,940837,1699367746864
10687000,10688000,24,1699367770970,1579595,1699367746864
10687000,10688000,47,1699367771270,876912,1699367746864
10687000,10688000,13,1699367771621,1582979,1699367746864
10687000,10688000,74,1699367771874,1152722,1699367746864
10688000,10689000,98,1699367753721,1928231,1699367747257
10688000,10689000,100,1699367768734,1157027,1699367747257
10688000,10689000,54,1699367742570,1375285,1699367747257
10688000,10689000,63,1699367771330,1143329,1699367747257
10688000,10689000,24,1699367771492,1383335,1699367747257
10688000,10689000,47,1699367771781,1070042,1699367747257
10688000,10689000,13,1699367772120,1789608,1699367747257
10688000,10689000,74,1699367772375,962325,1699367747257
10689000,10690000,98,1699367754247,892406,1699367747797
10689000,10690000,100,1699367769247,1176264,1699367747797
10689000,10690000,54,1699367743135,1489879,1699367747797
10689000,10690000,63,1699367771915,1238744,1699367747797
10689000,10690000,24,1699367771994,1123030,1699367747797
10689000,10690000,47,1699367772314,947518,1699367747797
10689000,10690000,13,1699367772626,1753466,1699367747797
10689000,10690000,74,1699367772843,1257234,1699367747797
10690000,10691000,98,1699367754248,1696884,1699367748249
10690000,10691000,100,1699367769802,1094513,1699367748249
10690000,10691000,54,1699367743627,1271425,1699367748249
10690000,10691000,63,1699367772413,877279,1699367748249
10690000,10691000,47,1699367772855,1116014,1699367748249
10690000,10691000,24,1699367772820,1430768,1699367748249
10690000,10691000,13,1699367773156,1377082,1699367748249
10690000,10691000,74,1699367773312,1175690,1699367748249
10691000,10692000,98,1699367754674,2023416,1699367748827
10691000,10692000,100,1699367770298,1516282,1699367748827
10691000,10692000,54,1699367744088,2083640,1699367748827
10691000,10692000,63,1699367772954,1073246,1699367748827
10691000,10692000,47,1699367773413,1119339,1699367748827
10691000,10692000,24,1699367773298,1351647,1699367748827
10691000,10692000,13,1699367773707,1470857,1699367748827
10691000,10692000,74,1699367773789,1967185,1699367748827
10692000,10693000,100,1699367770749,1136750,1699367749413
10692000,10693000,54,1699367744570,1369843,1699367749413
10692000,10693000,63,1699367773461,875680,1699367749413
10692000,10693000,47,1699367773888,984765,1699367749413
10692000,10693000,24,1699367773868,1081815,1699367749413
10692000,10693000,13,1699367774075,1457651,1699367749413
10692000,10693000,74,1699367774283,1277232,1699367749413
10693000,10694000,100,1699367771213,1379555,1699367749926
10693000,10694000,54,1699367745082,1389823,1699367749926
10693000,10694000,63,1699367773962,935941,1699367749926
10693000,10694000,47,1699367774415,1075231,1699367749926
10693000,10694000,24,1699367774350,1258836,1699367749926
10693000,10694000,13,1699367774586,1525924,1699367749926
10693000,10694000,74,1699367774830,2378385,1699367749926
10694000,10695000,98,1699367754728,1354856,1699367750460
10694000,10695000,100,1699367771676,1132819,1699367750460
10694000,10695000,54,1699367745568,1465609,1699367750460
10694000,10695000,63,1699367774472,1192840,1699367750460
10694000,10695000,47,1699367774982,1088922,1699367750460
10694000,10695000,24,1699367774895,1676795,1699367750460
10694000,10695000,13,1699367775147,1603343,1699367750460
10694000,10695000,74,1699367775428,1209224,1699367750460
10695000,10696000,98,1699367755227,2122186,1699367750942
10695000,10696000,100,1699367772131,1117911,1699367750942
10695000,10696000,54,1699367745930,2311157,1699367750942
10695000,10696000,63,1699367775016,1159472,1699367750942
10695000,10696000,47,1699367775440,1216809,1699367750942
10695000,10696000,24,1699367775381,1377459,1699367750942
10695000,10696000,13,1699367775657,1558367,1699367750942
10695000,10696000,74,1699367775978,1372049,1699367750942
10696000,10697000,98,1699367755785,2028150,1699367751473
10696000,10697000,100,1699367772591,1292431,1699367751473
10696000,10697000,54,1699367746366,4078814,1699367751473
10696000,10697000,63,1699367775559,3730645,1699367751473
10696000,10697000,47,1699367775875,1840226,1699367751473
10696000,10697000,24,1699367775906,3060181,1699367751473
10696000,10697000,13,1699367776111,2146766,1699367751473
10696000,10697000,74,1699367776470,3215499,1699367751473
10697000,10698000,98,1699367755871,2013942,1699367752004
10697000,10698000,100,1699367773129,1197560,1699367752004
10697000,10698000,54,1699367746884,3420669,1699367752004
10697000,10698000,63,1699367776079,4150451,1699367752004
10697000,10698000,24,1699367776394,4189985,1699367752004
10697000,10698000,47,1699367776828,4400019,1699367752004
10697000,10698000,13,1699367776891,5017968,1699367752004
10697000,10698000,74,1699367776939,2914904,1699367752004
10698000,10699000,98,1699367756189,1742747,1699367752534
10698000,10699000,100,1699367773718,1670653,1699367752534
10698000,10699000,54,1699367747357,4824903,1699367752534
10698000,10699000,63,1699367776605,4265971,1699367752534
10698000,10699000,24,1699367776892,2787528,1699367752534
10698000,10699000,47,1699367777303,2171227,1699367752534
10698000,10699000,13,1699367777339,5092679,1699367752534
10698000,10699000,74,1699367777557,3061777,1699367752534
10699000,10700000,98,1699367756235,2779942,1699367753082
10699000,10700000,100,1699367774171,2339327,1699367753082
10699000,10700000,54,1699367747853,5134772,1699367753082
10699000,10700000,63,1699367777143,4267810,1699367753082
10699000,10700000,24,1699367777452,3992956,1699367753082
10699000,10700000,47,1699367777798,3336369,1699367753082
10699000,10700000,13,1699367777905,6601662,1699367753082
10699000,10700000,74,1699367778033,1830939,1699367753082
10700000,10701000,98,1699367756664,2017880,1699367753651
10700000,10701000,100,1699367774579,2933814,1699367753651
10700000,10701000,54,1699367748396,4070724,1699367753651
10700000,10701000,63,1699367777665,5055263,1699367753651
10700000,10701000,13,1699367778027,5492956,1699367753651
10700000,10701000,24,1699367778003,4205182,1699367753651
10700000,10701000,47,1699367778306,4310348,1699367753651
10700000,10701000,74,1699367778556,2453650,1699367753651
10701000,10702000,98,1699367757149,2094481,1699367754236
10701000,10702000,100,1699367774628,1546288,1699367754236
10701000,10702000,54,1699367748999,4394913,1699367754236
10701000,10702000,63,1699367778162,1895817,1699367754236
10701000,10702000,24,1699367778561,3624344,1699367754236
10701000,10702000,13,1699367778538,5413038,1699367754236
10701000,10702000,47,1699367778834,2939689,1699367754236
10701000,10702000,74,1699367779185,3356588,1699367754236
10702000,10703000,98,1699367757374,2246761,1699367754816
10702000,10703000,100,1699367775126,2138244,1699367754816
10702000,10703000,54,1699367749624,3057342,1699367754816
10702000,10703000,63,1699367778666,2056806,1699367754816
10702000,10703000,13,1699367779078,3092747,1699367754816
10702000,10703000,24,1699367779037,3454097,1699367754816
