debs$start:INTEGER(64 bits),debs$end:INTEGER(64 bits),debs$sid:INTEGER(64 bits),debs$absolute_v:INTEGER(64 bits),timestamp
1700664662150,1700664722150,100,8337268,1700664722264
1700664662200,1700664722200,100,8337268,1700664722264
1700664662200,1700664722200,24,15288634,1700664722299
1700664662200,1700664722200,47,11279083,1700664722299
1700664662200,1700664722200,54,12314917,1700664722321
1700664662250,1700664722250,54,12314917,1700664722321
1700664662200,1700664722200,63,6983597,1700664722321
1700664662250,1700664722250,63,6983597,1700664722321
1700664662250,1700664722250,24,15288634,1700664722347
1700664662250,1700664722250,47,12966872,1700664722347
1700664662250,1700664722250,13,13625900,1700664722367
1700664662300,1700664722300,13,13625900,1700664722367
1700664662250,1700664722250,100,9424635,1700664722367
1700664662300,1700664722300,100,9424635,1700664722367
1700664662300,1700664722300,24,20447901,1700664722401
1700664662300,1700664722300,47,12966872,1700664722401
1700664662300,1700664722300,54,13931430,1700664722426
1700664662350,1700664722350,54,13931430,1700664722426
1700664662300,1700664722300,63,8090618,1700664722426
1700664662350,1700664722350,63,8090618,1700664722426
1700664662350,1700664722350,24,20447901,1700664722454
1700664662350,1700664722350,47,14305376,1700664722454
1700664662350,1700664722350,13,15638738,1700664722471
1700664662400,1700664722400,13,15638738,1700664722471
1700664662350,1700664722350,100,11600467,1700664722471
1700664662400,1700664722400,100,11600467,1700664722471
1700664662400,1700664722400,24,22836410,1700664722506
1700664662400,1700664722400,47,14305376,1700664722506
1700664662400,1700664722400,54,16915147,1700664722526
1700664662450,1700664722450,54,16915147,1700664722526
1700664662400,1700664722400,63,9838850,1700664722526
1700664662450,1700664722450,63,9838850,1700664722526
1700664662450,1700664722450,24,22836410,1700664722554
1700664662450,1700664722450,47,15958535,1700664722554
1700664662450,1700664722450,13,18014219,1700664722575
1700664662500,1700664722500,13,18014219,1700664722575
1700664662450,1700664722450,100,18253052,1700664722575
1700664662500,1700664722500,100,18253052,1700664722575
1700664662500,1700664722500,24,24870382,1700664722606
1700664662500,1700664722500,47,15958535,1700664722606
1700664662500,1700664722500,54,19373408,1700664722634
1700664662550,1700664722550,54,19373408,1700664722634
1700664662500,1700664722500,63,11527918,1700664722634
1700664662550,1700664722550,63,11527918,1700664722634
1700664662550,1700664722550,24,24870382,1700664722657
1700664662550,1700664722550,47,17288700,1700664722657
1700664662550,1700664722550,13,19679755,1700664722679
1700664662600,1700664722600,13,19679755,1700664722679
1700664662550,1700664722550,100,21678927,1700664722679
1700664662600,1700664722600,100,21678927,1700664722679
1700664662600,1700664722600,24,26725009,1700664722710
1700664662600,1700664722600,47,17288700,1700664722710
1700664662600,1700664722600,54,21033803,1700664722737
1700664662600,1700664722600,63,12177426,1700664722737
1700664662650,1700664722650,54,21033803,1700664722737
1700664662650,1700664722650,63,12972908,1700664722737
1700664662650,1700664722650,24,26725009,1700664722763
1700664662650,1700664722650,47,18843856,1700664722763
1700664662650,1700664722650,13,21263511,1700664722782
1700664662700,1700664722700,13,21263511,1700664722782
1700664662650,1700664722650,100,23860124,1700664722782
1700664662700,1700664722700,100,23860124,1700664722782
1700664662700,1700664722700,24,28442372,1700664722813
1700664662700,1700664722700,47,18843856,1700664722813
1700664662700,1700664722700,54,23708250,1700664722843
1700664662700,1700664722700,63,12972908,1700664722843
1700664662750,1700664722750,54,23708250,1700664722843
1700664662750,1700664722750,63,14535931,1700664722843
1700664662750,1700664722750,13,21263511,1700664722856
1700664662750,1700664722750,100,25780479,1700664722856
1700664662750,1700664722750,24,28442372,1700664722863
1700664662750,1700664722750,47,20227321,1700664722863
1700664662800,1700664722800,13,26348814,1700664722888
1700664662800,1700664722800,100,25780479,1700664722888
1700664662800,1700664722800,24,31657757,1700664722916
1700664662800,1700664722800,47,20227321,1700664722916
1700664662800,1700664722800,54,26609926,1700664722946
1700664662800,1700664722800,63,14535931,1700664722946
1700664662850,1700664722850,54,26609926,1700664722947
1700664662850,1700664722850,63,16606790,1700664722947
1700664662850,1700664722850,13,26348814,1700664722963
1700664662850,1700664722850,100,27131182,1700664722963
1700664662850,1700664722850,24,31657757,1700664722967
1700664662850,1700664722850,47,22906320,1700664722967
1700664662900,1700664722900,13,28579432,1700664722991
1700664662900,1700664722900,100,27131182,1700664722991
1700664662900,1700664722900,24,33993866,1700664723020
1700664662900,1700664722900,47,22906320,1700664723020
1700664662900,1700664722900,54,31947065,1700664723048
1700664662900,1700664722900,63,16606790,1700664723048
1700664662950,1700664722950,54,31947065,1700664723049
1700664662950,1700664722950,63,17377570,1700664723049
1700664662950,1700664722950,13,28579432,1700664723066
1700664662950,1700664722950,100,29160018,1700664723066
1700664662950,1700664722950,24,33993866,1700664723074
1700664662950,1700664722950,47,24352977,1700664723074
1700664663000,1700664723000,13,29920078,1700664723095
1700664663000,1700664723000,100,29160018,1700664723095
1700664663000,1700664723000,24,35826043,1700664723124
1700664663000,1700664723000,47,24352977,1700664723124
1700664663000,1700664723000,54,34763195,1700664723156
1700664663000,1700664723000,63,17377570,1700664723156
1700664663050,1700664723050,54,34763195,1700664723156
1700664663050,1700664723050,63,18270662,1700664723156
1700664663050,1700664723050,13,29920078,1700664723168
1700664663050,1700664723050,100,33212900,1700664723168
1700664663050,1700664723050,24,35826043,1700664723175
1700664663050,1700664723050,47,26170348,1700664723175
1700664663100,1700664723100,13,32563469,1700664723200
1700664663100,1700664723100,100,33212900,1700664723200
1700664663100,1700664723100,24,37628771,1700664723230
1700664663100,1700664723100,47,26170348,1700664723230
1700664663100,1700664723100,54,38871379,1700664723258
1700664663100,1700664723100,63,18270662,1700664723258
1700664663150,1700664723150,54,38871379,1700664723258
1700664663200,1700664723200,54,40607767,1700664723258
1700664663150,1700664723150,63,19075125,1700664723258
1700664663200,1700664723200,63,19075125,1700664723258
1700664663150,1700664723150,13,32563469,1700664723272
1700664663150,1700664723150,100,35130508,1700664723272
1700664663150,1700664723150,24,37628771,1700664723278
1700664663150,1700664723150,47,27547860,1700664723278
1700664663200,1700664723200,13,35587480,1700664723305
1700664663200,1700664723200,100,35130508,1700664723305
1700664663200,1700664723200,24,39787268,1700664723332
1700664663200,1700664723200,47,27547860,1700664723332
1700664663250,1700664723250,54,41728782,1700664723364
1700664663300,1700664723300,54,41728782,1700664723364
1700664663250,1700664723250,63,21163787,1700664723364
1700664663300,1700664723300,63,21163787,1700664723364
1700664663250,1700664723250,13,35587480,1700664723376
1700664663250,1700664723250,100,36656960,1700664723376
1700664663250,1700664723250,24,39787268,1700664723385
1700664663300,1700664723300,24,40075820,1700664723385
1700664663250,1700664723250,47,28988752,1700664723385
1700664663300,1700664723300,47,28988752,1700664723385
1700664663300,1700664723300,13,39412043,1700664723408
1700664663300,1700664723300,100,36656960,1700664723408
1700664663350,1700664723350,24,41509093,1700664723437
1700664663350,1700664723350,47,28988752,1700664723437
1700664663350,1700664723350,54,45578315,1700664723468
1700664663400,1700664723400,54,45578315,1700664723468
1700664663350,1700664723350,63,23518043,1700664723468
1700664663400,1700664723400,63,23518043,1700664723468
1700664663350,1700664723350,13,39412043,1700664723478
1700664663350,1700664723350,100,38660895,1700664723478
1700664663400,1700664723400,24,41509093,1700664723486
1700664663400,1700664723400,47,30964692,1700664723486
1700664663400,1700664723400,13,41324809,1700664723512
1700664663400,1700664723400,100,38660895,1700664723512
1700664663450,1700664723450,24,44064362,1700664723537
1700664663450,1700664723450,47,30964692,1700664723537
1700664663450,1700664723450,54,47792637,1700664723571
1700664663500,1700664723500,54,47792637,1700664723571
1700664663450,1700664723450,63,26880288,1700664723571
1700664663500,1700664723500,63,26880288,1700664723571
1700664663450,1700664723450,13,41324809,1700664723582
1700664663450,1700664723450,100,41959560,1700664723582
1700664663500,1700664723500,24,44064362,1700664723589
1700664663500,1700664723500,47,33807396,1700664723589
1700664663500,1700664723500,13,44385066,1700664723616
1700664663500,1700664723500,100,41959560,1700664723616
1700664663550,1700664723550,24,47912036,1700664723645
1700664663550,1700664723550,47,33807396,1700664723645
1700664663550,1700664723550,54,52853893,1700664723677
1700664663600,1700664723600,54,52853893,1700664723677
1700664663550,1700664723550,63,28895434,1700664723677
1700664663600,1700664723600,63,28895434,1700664723677
1700664663550,1700664723550,13,44385066,1700664723685
1700664663550,1700664723550,100,45357929,1700664723685
1700664663600,1700664723600,24,47912036,1700664723693
1700664663600,1700664723600,47,35443405,1700664723693
1700664663600,1700664723600,13,47426412,1700664723720
1700664663650,1700664723650,13,47426412,1700664723720
1700664663600,1700664723600,100,45357929,1700664723720
1700664663650,1700664723650,100,45357929,1700664723720
1700664663650,1700664723650,24,49885595,1700664723748
1700664663650,1700664723650,47,35443405,1700664723748
1700664663650,1700664723650,54,55641963,1700664723782
1700664663700,1700664723700,54,55641963,1700664723782
1700664663650,1700664723650,63,30357833,1700664723782
1700664663700,1700664723700,63,30357833,1700664723782
1700664663700,1700664723700,24,49885595,1700664723797
1700664663700,1700664723700,47,37780372,1700664723797
1700664663700,1700664723700,13,49109337,1700664723824
1700664663750,1700664723750,13,49109337,1700664723824
1700664663700,1700664723700,100,49023144,1700664723824
1700664663750,1700664723750,100,49023144,1700664723824
1700664663750,1700664723750,24,51569502,1700664723847
1700664663750,1700664723750,47,37780372,1700664723847
1700664663750,1700664723750,54,59258682,1700664723882
1700664663800,1700664723800,54,59258682,1700664723882
1700664663750,1700664723750,63,31609879,1700664723882
1700664663800,1700664723800,63,31609879,1700664723882
1700664663800,1700664723800,24,51569502,1700664723900
1700664663800,1700664723800,47,39640038,1700664723900
1700664663800,1700664723800,13,51613122,1700664723928
1700664663850,1700664723850,13,51613122,1700664723928
1700664663800,1700664723800,100,51670319,1700664723928
1700664663850,1700664723850,100,51670319,1700664723928
1700664663850,1700664723850,24,54551775,1700664723951
1700664663850,1700664723850,47,39640038,1700664723951
1700664663850,1700664723850,54,60699184,1700664723989
1700664663900,1700664723900,54,60699184,1700664723989
1700664663850,1700664723850,63,32848279,1700664723989
1700664663900,1700664723900,63,32848279,1700664723989
1700664663900,1700664723900,24,54551775,1700664724004
1700664663900,1700664723900,47,41122233,1700664724004
1700664663900,1700664723900,13,53313447,1700664724033
1700664663950,1700664723950,13,53313447,1700664724033
1700664663900,1700664723900,100,55877975,1700664724033
1700664663950,1700664723950,100,55877975,1700664724033
1700664663950,1700664723950,24,57503455,1700664724054
1700664663950,1700664723950,47,41122233,1700664724054
1700664663950,1700664723950,54,63720931,1700664724094
1700664664000,1700664724000,54,63720931,1700664724094
1700664663950,1700664723950,63,34639083,1700664724094
1700664664000,1700664724000,63,34639083,1700664724094
1700664664000,1700664724000,13,53313447,1700664724099
1700664664000,1700664724000,100,61066660,1700664724099
1700664664000,1700664724000,24,57503455,1700664724113
1700664664000,1700664724000,47,42181623,1700664724113
1700664664050,1700664724050,13,56937621,1700664724136
1700664664050,1700664724050,100,61066660,1700664724136
1700664664050,1700664724050,24,62309780,1700664724160
1700664664050,1700664724050,47,42181623,1700664724160
1700664664050,1700664724050,54,65880476,1700664724194
1700664664100,1700664724100,54,65880476,1700664724194
1700664664050,1700664724050,63,35869368,1700664724194
1700664664100,1700664724100,63,35869368,1700664724194
1700664664100,1700664724100,13,56937621,1700664724202
1700664664100,1700664724100,100,67652464,1700664724202
1700664664100,1700664724100,24,62309780,1700664724216
1700664664100,1700664724100,47,44029515,1700664724216
1700664664150,1700664724150,13,59184934,1700664724240
1700664664150,1700664724150,100,67652464,1700664724240
1700664664150,1700664724150,24,66697016,1700664724264
1700664664150,1700664724150,47,44029515,1700664724264
1700664664150,1700664724150,54,68738450,1700664724301
1700664664150,1700664724150,63,36296199,1700664724301
1700664664200,1700664724200,54,68738450,1700664724301
1700664664200,1700664724200,63,37097610,1700664724301
1700664664200,1700664724200,13,59184934,1700664724307
1700664664200,1700664724200,100,78300829,1700664724307
1700664664200,1700664724200,24,66697016,1700664724320
1700664664200,1700664724200,47,45778580,1700664724320
1700664664250,1700664724250,13,60567946,1700664724344
1700664664250,1700664724250,100,78300829,1700664724344
1700664664250,1700664724250,24,70576557,1700664724366
1700664664250,1700664724250,47,45778580,1700664724366
1700664664250,1700664724250,54,72346621,1700664724405
1700664664250,1700664724250,63,37097610,1700664724405
1700664664300,1700664724300,54,72346621,1700664724405
1700664664300,1700664724300,63,38608700,1700664724405
1700664664300,1700664724300,13,60567946,1700664724409
1700664664300,1700664724300,100,87936378,1700664724409
1700664664300,1700664724300,24,70576557,1700664724425
1700664664300,1700664724300,47,48570622,1700664724425
1700664664350,1700664724350,13,62586759,1700664724451
1700664664350,1700664724350,100,87936378,1700664724451
1700664664350,1700664724350,24,72447773,1700664724470
1700664664350,1700664724350,47,48570622,1700664724470
1700664664350,1700664724350,54,74539931,1700664724509
1700664664350,1700664724350,63,38608700,1700664724509
1700664664400,1700664724400,54,74539931,1700664724509
1700664664400,1700664724400,63,39916910,1700664724509
1700664664400,1700664724400,13,62586759,1700664724511
1700664664400,1700664724400,100,95199796,1700664724511
1700664664400,1700664724400,24,72447773,1700664724529
1700664664400,1700664724400,47,51114676,1700664724529
1700664664450,1700664724450,13,66558345,1700664724552
1700664664450,1700664724450,100,95199796,1700664724552
1700664664450,1700664724450,24,73853750,1700664724572
1700664664450,1700664724450,47,51114676,1700664724572
1700664664450,1700664724450,54,76065128,1700664724608
1700664664450,1700664724450,63,39916910,1700664724608
1700664664500,1700664724500,54,76065128,1700664724609
1700664664550,1700664724550,54,76065128,1700664724609
1700664664500,1700664724500,63,41360381,1700664724609
1700664664550,1700664724550,63,41360381,1700664724609
1700664664500,1700664724500,13,66558345,1700664724615
1700664664500,1700664724500,100,103358184,1700664724615
1700664664500,1700664724500,24,73853750,1700664724633
1700664664500,1700664724500,47,53830776,1700664724633
1700664664550,1700664724550,13,68459175,1700664724656
1700664664550,1700664724550,100,103358184,1700664724656
1700664664550,1700664724550,24,77018333,1700664724675
1700664664600,1700664724600,24,77018333,1700664724675
1700664664550,1700664724550,47,53830776,1700664724675
1700664664600,1700664724600,47,55288565,1700664724675
1700664664600,1700664724600,54,77865241,1700664724714
1700664664650,1700664724650,54,77865241,1700664724714
1700664664600,1700664724600,63,42229092,1700664724714
1700664664650,1700664724650,63,42229092,1700664724714
1700664664600,1700664724600,13,68459175,1700664724719
1700664664600,1700664724600,100,111333310,1700664724719
1700664664650,1700664724650,13,69898980,1700664724762
1700664664650,1700664724650,100,111333310,1700664724762
1700664664650,1700664724650,24,79415182,1700664724780
1700664664700,1700664724700,24,79415182,1700664724780
1700664664650,1700664724650,47,55814518,1700664724780
1700664664700,1700664724700,47,55814518,1700664724780
1700664664700,1700664724700,54,79886046,1700664724817
1700664664750,1700664724750,54,79886046,1700664724817
1700664664700,1700664724700,63,43580539,1700664724817
1700664664750,1700664724750,63,43580539,1700664724817
1700664664700,1700664724700,13,69898980,1700664724822
1700664664700,1700664724700,100,117154998,1700664724822
1700664664750,1700664724750,13,73363008,1700664724864
1700664664750,1700664724750,100,117154998,1700664724864
1700664664750,1700664724750,24,82606943,1700664724882
1700664664800,1700664724800,24,82606943,1700664724882
1700664664750,1700664724750,47,57928768,1700664724882
1700664664800,1700664724800,47,57928768,1700664724882
1700664664800,1700664724800,54,82919073,1700664724920
1700664664850,1700664724850,54,82919073,1700664724920
1700664664800,1700664724800,63,44648466,1700664724920
1700664664850,1700664724850,63,44648466,1700664724920
1700664664800,1700664724800,13,73363008,1700664724926
1700664664800,1700664724800,100,120915677,1700664724926
1700664664850,1700664724850,24,82606943,1700664724945
1700664664850,1700664724850,47,61888473,1700664724945
1700664664850,1700664724850,13,75937355,1700664724969
1700664664850,1700664724850,100,120915677,1700664724969
1700664664900,1700664724900,24,86918016,1700664724985
1700664664900,1700664724900,47,61888473,1700664724985
1700664664900,1700664724900,54,84413510,1700664725028
1700664664950,1700664724950,54,84413510,1700664725028
1700664664900,1700664724900,63,46483003,1700664725028
1700664664950,1700664724950,63,46483003,1700664725028
1700664664900,1700664724900,13,75937355,1700664725030
1700664664900,1700664724900,100,124268855,1700664725030
1700664664950,1700664724950,24,86918016,1700664725049
1700664664950,1700664724950,47,68498569,1700664725049
1700664664950,1700664724950,13,79264352,1700664725074
1700664664950,1700664724950,100,124268855,1700664725074
1700664665000,1700664725000,24,90106867,1700664725090
1700664665000,1700664725000,47,68498569,1700664725090
1700664665000,1700664725000,13,79264352,1700664725133
1700664665000,1700664725000,100,125761223,1700664725133
1700664665000,1700664725000,54,86720026,1700664725133
1700664665050,1700664725050,54,86720026,1700664725133
1700664665000,1700664725000,63,47443627,1700664725133
1700664665050,1700664725050,63,47443627,1700664725133
1700664665050,1700664725050,24,90106867,1700664725153
1700664665050,1700664725050,47,75825901,1700664725153
1700664665050,1700664725050,13,80572013,1700664725176
1700664665050,1700664725050,100,125761223,1700664725176
1700664665100,1700664725100,24,92450937,1700664725192
1700664665100,1700664725100,47,75825901,1700664725192
1700664665100,1700664725100,54,89114077,1700664725232
1700664665150,1700664725150,54,89114077,1700664725232
1700664665100,1700664725100,63,48730882,1700664725232
1700664665150,1700664725150,63,48730882,1700664725232
1700664665100,1700664725100,13,80572013,1700664725236
1700664665100,1700664725100,100,128851555,1700664725236
1700664665150,1700664725150,24,92450937,1700664725257
1700664665150,1700664725150,47,79266572,1700664725257
1700664665150,1700664725150,13,81968228,1700664725283
1700664665200,1700664725200,13,81968228,1700664725283
1700664665150,1700664725150,100,128851555,1700664725283
1700664665200,1700664725200,100,128851555,1700664725283
1700664665200,1700664725200,24,95777810,1700664725295
1700664665200,1700664725200,47,79266572,1700664725295
1700664665200,1700664725200,54,92137943,1700664725337
1700664665250,1700664725250,54,92137943,1700664725337
1700664665200,1700664725200,63,50674197,1700664725337
1700664665250,1700664725250,63,50674197,1700664725337
1700664665250,1700664725250,24,95777810,1700664725360
1700664665250,1700664725250,47,82326952,1700664725360
1700664665250,1700664725250,13,84592779,1700664725385
1700664665300,1700664725300,13,84592779,1700664725385
1700664665250,1700664725250,100,134412796,1700664725385
1700664665300,1700664725300,100,134412796,1700664725385
1700664665300,1700664725300,24,98607855,1700664725399
1700664665300,1700664725300,47,82326952,1700664725399
1700664665300,1700664725300,54,94482846,1700664725441
1700664665350,1700664725350,54,94482846,1700664725441
1700664665300,1700664725300,63,52574842,1700664725441
1700664665350,1700664725350,63,52574842,1700664725441
1700664665350,1700664725350,13,84592779,1700664725443
1700664665350,1700664725350,100,141500075,1700664725443
1700664665350,1700664725350,24,98607855,1700664725464
1700664665350,1700664725350,47,85806202,1700664725464
1700664665400,1700664725400,13,87364596,1700664725490
1700664665400,1700664725400,100,141500075,1700664725490
1700664665400,1700664725400,24,100803662,1700664725502
1700664665400,1700664725400,47,85806202,1700664725502
1700664665450,1700664725450,13,87364596,1700664725546
1700664665450,1700664725450,100,147939200,1700664725546
1700664665400,1700664725400,54,96864119,1700664725548
1700664665450,1700664725450,54,96864119,1700664725548
1700664665400,1700664725400,63,55215554,1700664725548
1700664665450,1700664725450,63,55215554,1700664725548
1700664665450,1700664725450,24,100803662,1700664725568
1700664665450,1700664725450,47,93178320,1700664725568
1700664665500,1700664725500,13,88369070,1700664725591
1700664665500,1700664725500,100,147939200,1700664725591
1700664665500,1700664725500,24,102059833,1700664725606
1700664665500,1700664725500,47,93178320,1700664725606
1700664665550,1700664725550,13,88369070,1700664725650
1700664665550,1700664725550,100,153966577,1700664725650
1700664665500,1700664725500,54,98397761,1700664725652
1700664665550,1700664725550,54,98397761,1700664725652
1700664665500,1700664725500,63,58049200,1700664725652
1700664665550,1700664725550,63,58049200,1700664725652
1700664665550,1700664725550,24,102059833,1700664725673
1700664665550,1700664725550,47,103469434,1700664725673
1700664665600,1700664725600,13,90976783,1700664725698
1700664665600,1700664725600,100,153966577,1700664725698
1700664665600,1700664725600,24,104394984,1700664725709
1700664665600,1700664725600,47,103469434,1700664725709
1700664665650,1700664725650,13,90976783,1700664725752
1700664665650,1700664725650,100,164220182,1700664725752
1700664665600,1700664725600,54,100871006,1700664725753
1700664665650,1700664725650,54,100871006,1700664725753
1700664665600,1700664725600,63,59672662,1700664725753
1700664665650,1700664725650,63,59672662,1700664725753
1700664665650,1700664725650,24,104394984,1700664725775
1700664665650,1700664725650,47,110185972,1700664725775
1700664665700,1700664725700,13,92852579,1700664725800
1700664665700,1700664725700,100,164220182,1700664725800
1700664665700,1700664725700,24,105154872,1700664725813
1700664665700,1700664725700,47,110185972,1700664725813
1700664665750,1700664725750,13,92852579,1700664725856
1700664665750,1700664725750,100,171140459,1700664725856
1700664665700,1700664725700,54,105300021,1700664725858
1700664665700,1700664725700,63,61230280,1700664725858
1700664665750,1700664725750,54,105300021,1700664725859
1700664665800,1700664725800,54,105743489,1700664725859
1700664665750,1700664725750,63,62098553,1700664725859
1700664665800,1700664725800,63,62098553,1700664725859
1700664665750,1700664725750,24,105154872,1700664725882
1700664665750,1700664725750,47,114681861,1700664725882
1700664665800,1700664725800,13,94140071,1700664725904
1700664665800,1700664725800,100,171140459,1700664725904
1700664665800,1700664725800,24,106911907,1700664725915
1700664665800,1700664725800,47,114681861,1700664725915
1700664665850,1700664725850,13,94140071,1700664725959
1700664665850,1700664725850,100,176270304,1700664725959
1700664665850,1700664725850,54,107380925,1700664725962
1700664665900,1700664725900,54,107380925,1700664725962
1700664665850,1700664725850,63,63371347,1700664725962
1700664665900,1700664725900,63,63371347,1700664725962
1700664665850,1700664725850,24,106911907,1700664725985
1700664665850,1700664725850,47,119728127,1700664725985
1700664665900,1700664725900,13,95791041,1700664726009
1700664665900,1700664725900,100,176270304,1700664726009
1700664665900,1700664725900,24,108268205,1700664726019
1700664665950,1700664725950,24,108268205,1700664726019
1700664665900,1700664725900,47,119728127,1700664726019
1700664665950,1700664725950,47,119728127,1700664726019
1700664665950,1700664725950,13,95791041,1700664726063
1700664665950,1700664725950,100,180364558,1700664726063
1700664665950,1700664725950,54,109662706,1700664726066
1700664666000,1700664726000,54,109662706,1700664726066
1700664665950,1700664725950,63,64317798,1700664726066
1700664666000,1700664726000,63,64317798,1700664726066
1700664666000,1700664726000,13,98036301,1700664726115
1700664666000,1700664726000,100,180364558,1700664726115
1700664666000,1700664726000,24,109645533,1700664726122
1700664666050,1700664726050,24,109645533,1700664726122
1700664666000,1700664726000,47,124444537,1700664726122
1700664666050,1700664726050,47,124444537,1700664726122
1700664666050,1700664726050,13,98036301,1700664726166
1700664666050,1700664726050,100,183764084,1700664726166
1700664666050,1700664726050,54,111288216,1700664726172
1700664666100,1700664726100,54,111288216,1700664726172
1700664666050,1700664726050,63,65884127,1700664726172
1700664666100,1700664726100,63,65884127,1700664726172
1700664666100,1700664726100,13,99571145,1700664726219
1700664666100,1700664726100,100,183764084,1700664726219
1700664666100,1700664726100,24,111080332,1700664726226
1700664666150,1700664726150,24,111080332,1700664726226
1700664666100,1700664726100,47,125706759,1700664726226
1700664666150,1700664726150,47,125706759,1700664726226
1700664666150,1700664726150,13,99571145,1700664726270
1700664666150,1700664726150,100,191145091,1700664726270
1700664666150,1700664726150,54,113311866,1700664726275
1700664666200,1700664726200,54,113311866,1700664726275
1700664666150,1700664726150,63,67264344,1700664726275
1700664666200,1700664726200,63,67264344,1700664726275
1700664666200,1700664726200,13,102459890,1700664726323
1700664666200,1700664726200,100,191145091,1700664726323
1700664666200,1700664726200,24,113818805,1700664726329
1700664666250,1700664726250,24,113818805,1700664726329
1700664666200,1700664726200,47,127295870,1700664726329
1700664666250,1700664726250,47,127295870,1700664726329
1700664666250,1700664726250,13,102459890,1700664726373
1700664666250,1700664726250,100,200342055,1700664726373
1700664666250,1700664726250,54,115552257,1700664726375
1700664666300,1700664726300,54,115552257,1700664726375
1700664666250,1700664726250,63,68794263,1700664726375
1700664666300,1700664726300,63,68794263,1700664726375
1700664666300,1700664726300,13,104657576,1700664726428
1700664666300,1700664726300,100,200342055,1700664726428
1700664666300,1700664726300,24,116382801,1700664726432
1700664666350,1700664726350,24,116382801,1700664726432
1700664666300,1700664726300,47,128387715,1700664726432
1700664666350,1700664726350,47,128387715,1700664726432
1700664666350,1700664726350,54,117360634,1700664726453
1700664666400,1700664726400,54,117360634,1700664726453
1700664666350,1700664726350,63,70144262,1700664726453
1700664666400,1700664726400,63,70144262,1700664726453
1700664666350,1700664726350,13,104657576,1700664726476
1700664666350,1700664726350,100,209135841,1700664726476
1700664666400,1700664726400,24,116382801,1700664726506
1700664666400,1700664726400,47,130464751,1700664726506
1700664666400,1700664726400,13,106352266,1700664726531
1700664666400,1700664726400,100,209135841,1700664726531
1700664666450,1700664726450,24,118911491,1700664726536
1700664666450,1700664726450,47,130464751,1700664726536
1700664666450,1700664726450,54,120632085,1700664726560
1700664666500,1700664726500,54,120632085,1700664726560
1700664666450,1700664726450,63,71445442,1700664726560
1700664666500,1700664726500,63,71445442,1700664726560
1700664666450,1700664726450,13,106352266,1700664726579
1700664666450,1700664726450,100,214382228,1700664726579
1700664666500,1700664726500,24,118911491,1700664726611
1700664666500,1700664726500,47,131995964,1700664726611
1700664666500,1700664726500,13,107803324,1700664726635
1700664666500,1700664726500,100,214382228,1700664726635
1700664666550,1700664726550,24,120182169,1700664726639
1700664666550,1700664726550,47,131995964,1700664726639
